"","local_date","next_area_fip","inflow_cases","next_area_cases","02290","25003","25007","25019","34001","34003","34013","34017","34021","34023","34025","34027","34029","34031","34035","34037","34039","34041","36001","36003","36007","36009","36011","36013","36015","36017","36019","36021","36023","36025","36027","36029","36031","36033","36035","36037","36039","36041","36043","36045","36049","36051","36053","36055","36057","36059","36061","36063","36065","36067","36069","36071","36073","36075","36077","36079","36083","36087","36089","36091","36093","36095","36097","36099","36101","36103","36105","36107","36109","36111","36113","36115","36117","36119","36121","36123","39007","39085","42015","42023","42039","42047","42049","42069","42083","42089","42103","42105","42113","42115","42117","42123","42127","42131","50001","50003","50007","50011","50013","50015","50019","50021","50025","09001","09003","09005","09007","09009","09011"
"1",2019-10-29,"36001",0,2,NA,0.0597233306730513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.00420364315740308,NA,NA,0.00735880840500044,0.0240868184224457,0.144954911040702,NA,0.0204969544619549,0.0121175593585941,NA,0.0292337411461687,0.0116223531284827,0.104077384596547,NA,0.218183186573342,0.0290620871862616,0.0262620689655172,NA,0.0069550097804825,NA,NA,NA,0.108871370122742,NA,NA,NA,0.0187122847810441,0.00955771600712036,NA,NA,NA,NA,0.0400549324788281,NA,0.465193540910144,NA,0.0122535211267606,0.284721208049771,0.422545320318268,0.206084656084656,NA,NA,NA,NA,NA,NA,NA,0.0281229239967522,0.0786302053029673,0.0616306558909231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00932113964122406,0.0535561268209083,NA,NA,0.00383631713554987,NA,NA,0.0215397739390062,NA,NA,NA,NA,NA,NA,NA
"2",2019-10-29,"36003",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.121698064248274,NA,0.00802919708029197,0.00576468057646806,NA,NA,NA,NA,NA,NA,0.0086832218888075,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0330934592290416,NA,0.00591802358225716,NA,NA,NA,0.00326471388410266,NA,NA,NA,NA,0.00271858282908007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783307297478242,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443418416238348,0.00508837707552223,NA,NA,NA,NA,NA,NA,NA,NA,0.0399602879126334,NA,NA,0.0952599038241356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2019-10-29,"36007",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0101717785043334,NA,0.0397935039793504,0.266335668055679,NA,NA,0.0964265046296296,0.103161558542009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105702611476284,0.00478156922408172,NA,0.00907543959160522,NA,NA,NA,NA,NA,0.00910701433870343,0.0227166917705053,NA,NA,NA,0.00808349146110057,0.0591287098496986,NA,NA,NA,NA,NA,NA,0.0107142857142857,0.0211330362826225,0.0091915099473907,0.0150264077958789,NA,NA,0.361571911741021,0.0664662300010738,NA,NA,NA,NA,NA,NA,0.00549009105516872,NA,NA,0.0569051580698835,NA,NA,NA,NA,0.0138092981171097,NA,NA,NA,NA,NA,0.201786727169597,NA,NA,0.0126627858128788,0.0136229022704837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2019-10-29,"36009",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24159766195811,NA,0,NA,0.13621560920831,NA,NA,NA,NA,NA,NA,NA,0.0655553717836637,NA,NA,NA,0.006433403893247,NA,NA,NA,NA,NA,0.0071045514965394,NA,NA,NA,NA,NA,0.00877391856352589,NA,NA,NA,NA,0.00280627904937297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0117161347913412,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125533583064727,NA,NA,NA,NA,0.0211640211640212,NA,0.0168097281831187,0.010310507181596,NA,0.313353189377017,NA,NA,0.116555988092512,NA,NA,NA,0.0304403228090047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2019-10-29,"36011",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.00469899813813281,NA,NA,0.0648148148148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008882572392965,NA,NA,0.0094681268816266,0.00924199887703537,NA,NA,NA,NA,NA,0.102820758592359,0.0154378137200223,NA,NA,0.0548007590132827,NA,NA,NA,NA,NA,NA,NA,NA,0.007511139401655,0.0867146398984096,NA,NA,NA,NA,0.0795125093954687,NA,NA,NA,0.040043214609326,NA,NA,0.0104445634708088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2019-10-29,"36013",0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114953726254262,NA,0.121646167419171,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0528081657727477,NA,NA,NA,0.0070144855352177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00725491974245035,NA,NA,NA,NA,0.00359554503200912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00757905740918198,NA,NA,NA,NA,NA,0.0103059923501912,NA,0.0880862983491269,NA,0.0266815586994291,NA,NA,NA,NA,NA,NA,0.244372079852754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2019-10-29,"36015",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0160740379931807,0.0272779335081532,0.0047226114484405,NA,NA,0,0.00434435676921713,NA,NA,0.00853587962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00788376037035339,NA,NA,NA,NA,NA,NA,NA,NA,0.00479643056330173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237810311903246,0.00894962810666989,0.286877929033698,NA,NA,0.104042518924142,0.0699022871255235,NA,NA,NA,NA,NA,0.00209077445770538,0.0374933047670059,NA,NA,0.204725457570715,NA,NA,NA,NA,NA,NA,NA,NA,0.0169452713533318,0.0124937531234383,NA,0.122039341629868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2019-10-29,"36017",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087681224944992,NA,NA,NA,NA,0,NA,NA,0.033203125,0.130329691578846,NA,NA,NA,NA,NA,NA,NA,NA,0.00811034482758621,NA,NA,NA,0.0418866442689472,NA,NA,NA,NA,NA,0.015639705475281,NA,NA,NA,NA,NA,0.133363851377127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108981585869974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00730289279636982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2019-10-29,"36019",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.228332260141661,0.185320808788409,NA,NA,NA,0.0112285336856011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392957746478873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00980799601030671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00967288075976082,NA,0.0293324005596642,0.0412866058569371,0.167092924126172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
