"","local_date","next_area_fip","inflow_cases","next_area_cases","02290","25003","25007","25019","34001","34003","34013","34017","34021","34023","34025","34027","34029","34031","34035","34037","34039","34041","36001","36003","36007","36009","36011","36013","36015","36017","36019","36021","36023","36025","36027","36029","36031","36033","36035","36037","36039","36041","36043","36045","36049","36051","36053","36055","36057","36059","36061","36063","36065","36067","36069","36071","36073","36075","36077","36079","36083","36087","36089","36091","36093","36095","36097","36099","36101","36103","36105","36107","36109","36111","36113","36115","36117","36119","36121","36123","39007","39085","42015","42023","42039","42047","42049","42069","42083","42089","42103","42105","42113","42115","42117","42123","42127","42131","50001","50003","50007","50011","50013","50015","50019","50021","50025","09001","09003","09005","09007","09009","09011"
"1",2020-10-27,"36001",0,3613,NA,0.0519717102443206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.00663926651912741,0.0251458459062563,0.133030867698291,NA,0.0188207266229899,0.0100905318747642,NA,0.0201144726083401,0.00856820744081173,0.0914831025328263,NA,0.239857917367732,0.0266753415744958,0.0201488969332696,NA,0.00503355704697987,NA,NA,NA,0.0952755429193636,NA,NA,NA,0.0150201356891485,NA,NA,NA,NA,NA,0.0339364203209649,NA,0.460487832580856,NA,0.00642753472942152,0.266077170418006,0.400527720308237,0.199450738070717,NA,NA,NA,NA,NA,NA,NA,0.0263371699390657,0.0619813005567812,0.0443540819518298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00587784308714541,0.0458699157857015,NA,NA,0.00483091787439614,NA,NA,0.012329561937917,NA,NA,NA,NA,NA,NA,NA
"2",2020-10-27,"36003",0,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.142963746035694,NA,0.00902811025237672,0.00734713704535794,NA,NA,NA,NA,NA,NA,0.0124598764366824,NA,NA,NA,0.00597545219638243,NA,NA,NA,NA,NA,0.0363479546574667,NA,0.00685747345494146,NA,NA,NA,0.00563788163529376,NA,NA,NA,NA,0.00307440049190408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0916902693101627,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0513863612032973,0.00501901140684411,NA,NA,NA,NA,NA,NA,NA,NA,0.044,NA,NA,0.0879017013232514,NA,NA,0.0104218985434455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-10-27,"36007",0,3516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.010170141998209,NA,0.0394680915659724,0.24839287596164,NA,NA,0.107835678965386,0.0889815366289458,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115056975329129,NA,NA,0.00892160142745623,NA,NA,NA,NA,NA,0.00732866523963284,0.0175779667881733,NA,NA,NA,0.00751526538280883,0.0466114688745784,NA,NA,NA,NA,NA,NA,0.00635084105732921,0.0132469826317339,0.00849941383352872,0.0117133118909318,NA,NA,0.350264090876203,0.0548937942523948,NA,NA,NA,NA,NA,0.00192698854512365,NA,NA,NA,0.0500160307790959,NA,NA,NA,NA,0.0123891914984514,NA,NA,NA,NA,NA,0.200445037828215,NA,NA,0.0105105105105105,0.0116186353798838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-10-27,"36009",0,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270028378083388,NA,0,NA,0.153956637712879,NA,NA,NA,NA,NA,NA,NA,0.0806785627998481,NA,NA,NA,0.00651378122308355,NA,NA,NA,NA,NA,0.00653031049778216,NA,NA,NA,NA,NA,0.0111833389814843,NA,NA,NA,NA,0.00563640090182414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121933656569536,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117118081575848,NA,NA,NA,NA,0.0223420647149461,NA,0.0124727776677886,NA,NA,0.321466666666667,NA,NA,0.10562381852552,NA,NA,NA,0.0314350797266515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-10-27,"36011",0,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.00632311097059753,NA,NA,0.0780715100798783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0097355902201571,0.0062320230105465,NA,0.0101483216237315,0.00937585080315818,NA,NA,NA,NA,0.00718354315567972,0.119501822600243,0.0199914670567441,NA,NA,0.0610145608266792,NA,NA,NA,NA,NA,NA,NA,NA,0.010450397409479,0.0956184056271981,NA,NA,NA,0.00463063454163953,0.0973760932944606,NA,NA,NA,0.0459718612778923,NA,NA,0.0132319391634981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-10-27,"36013",0,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163719711853307,NA,0.132454449350165,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0632140268525869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00942727748852398,NA,NA,NA,NA,0.00307440049190408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00513863612032973,NA,NA,NA,NA,NA,0.0108588957055215,NA,0.0995454371824745,NA,0.0253333333333333,NA,NA,NA,NA,NA,NA,0.237965072133637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-10-27,"36015",0,1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136433093211089,0.028590337524818,NA,NA,NA,0,NA,NA,NA,0.0099847850893876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00683834401182849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216661760376803,0.012236225087925,0.249579952954731,NA,NA,0.106504594457709,0.0765514369012911,NA,NA,NA,NA,NA,NA,0.04,NA,NA,0.192449503045848,NA,NA,NA,NA,NA,NA,NA,NA,0.0132325141776938,0.0100857286938981,NA,0.114264188849824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-10-27,"36017",0,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104434149569821,NA,NA,NA,NA,0,NA,NA,0.0441232407759604,0.144609886837403,NA,NA,NA,NA,NA,NA,NA,NA,0.00853766819206338,NA,NA,NA,0.054979368796699,NA,NA,NA,NA,NA,0.0183942241410587,0.00696638315107331,NA,NA,NA,NA,0.164060104262496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010418927718689,0.0075801749271137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00623052959501558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-10-27,"36019",0,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.234668847097302,0.198872604284104,NA,NA,NA,0.00845803513337671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045200082935932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0076163462548587,0.00412887081639037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00664451827242525,NA,0.0239421773829243,0.0385452284737333,0.133118625872249,0.00562851782363977,NA,NA,NA,NA,NA,NA,NA,NA,NA
