"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","1001","1003","1005","1007","1009","1011","1013","1015","1017","1019","1021","1023","1025","1027","1031","1033","1035","1037","1039","1041","1043","1045","1047","1049","1051","1053","1055","1057","1059","1061","1063","1065","1067","1069","1071","1073","1075","1077","1079","1081","1083","1085","1087","1089","1091","1093","1095","1097","1099","1101","1103","1105","1107","1109","1111","1113","1115","1117","1119","1121","1123","1125","1127","1129","1131","1133","2070","2110","12005","12013","12033","12059","12063","12091","12113","12131","12133","13037","13045","13053","13055","13061","13077","13083","13087","13097","13099","13143","13145","13149","13197","13199","13201","13215","13243","13253","13259","13263","13285","26099","26115","26147","27137","28003","28023","28025","28039","28041","28047","28053","28057","28059","28069","28075","28081","28087","28103","28111","28127","28131","28141","28153","36019","36029","36033","39043","39095","39123","47051","47055","47065","47071","47099","47103","47115","47181","50011"
"1",2020-04-22,1021,33.2266057025,45,4.03556570128456,1.78894926,NA,NA,1.642576618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.170471797,NA,NA,NA,NA,1.096247964,NA,1.954775312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6236188955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89948,NA,NA,NA,NA,NA,NA,NA,14.050485856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-04-23,1021,29.1782613348,46,3.86424209008964,1.712166704,NA,NA,1.353013563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.406764152,NA,NA,NA,NA,0.896120658,NA,1.523178069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4697442128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11402732,NA,NA,NA,NA,NA,NA,NA,12.703246656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-04-24,1021,38.860572277,48,4.10316599767453,2.365345728,NA,NA,2.003777896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.051639912,NA,NA,NA,NA,1.27608351,NA,2.188171131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.946105768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79495295,NA,NA,NA,NA,NA,NA,NA,16.234495382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-04-25,1021,40.8397454986,48,3.98912093418871,2.445082426,NA,NA,2.309383598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.181045,NA,NA,NA,NA,1.20101139,NA,2.363285867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2258592076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53872322,NA,NA,NA,NA,NA,NA,NA,17.57535479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-04-26,1021,32.0040398932,50,3.78927851800821,2.11420475,NA,NA,2.141486884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6504006,NA,NA,NA,NA,0.992783029,NA,1.946484384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4008028792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.831724489,NA,NA,NA,NA,NA,NA,NA,13.926152878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-04-27,1021,36.2823611285,50,4.06037694569488,2.316339072,NA,NA,2.144044308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.638413765,NA,NA,NA,NA,1.289305534,NA,2.12370522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5716263305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.770371808,NA,NA,NA,NA,NA,NA,NA,15.428555091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-04-28,1021,39.556369983,51,4.04571668161457,2.192114448,NA,NA,2.194152114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40269466,NA,NA,NA,NA,1.404599704,NA,2.443512258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.689947126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.469987511,NA,NA,NA,NA,NA,NA,NA,16.759362162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-04-30,1021,41.089572703,52,4.09019072355777,2.47919144,NA,NA,2.344933164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55125283,NA,NA,NA,NA,1.639153864,NA,2.330626368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.133518064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.603686677,NA,NA,NA,NA,NA,NA,NA,16.007210296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-05-01,1021,49.139378048,51,4.21758873201649,2.95797372,NA,NA,2.552138064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.271732148,NA,NA,NA,NA,1.959112116,NA,2.920268116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.516732227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.745494685,NA,NA,NA,NA,NA,NA,NA,19.215926972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2020-05-02,1021,54.896425609,53,4.08936005318119,3.538192854,NA,NA,2.540061678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22765828,NA,NA,NA,NA,2.208609224,NA,3.67111108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.733200422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.877839504,NA,0.35256408,NA,NA,NA,NA,NA,20.747188487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2020-05-03,1021,46.1122379352,56,3.97890679504598,2.962905525,NA,NA,2.363016367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72797154,NA,NA,NA,NA,2.44221544,NA,3.038151104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7549853472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.719613062,NA,NA,NA,NA,NA,NA,NA,18.10337955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2020-05-04,1021,49.20688708404,57,4.12588520996941,3.42732855,NA,NA,2.168165748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85748227,NA,NA,NA,NA,3.221464944,NA,3.638799828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3820989424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.10825389,NA,NA,NA,NA,NA,NA,NA,17.373231855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03006105664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2020-05-05,1021,49.7741662807,59,4.12405123300221,3.2920275,NA,NA,2.199055862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22857148,NA,NA,NA,NA,2.78295875,NA,3.590851038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5844882487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.446195904,NA,NA,NA,NA,NA,NA,NA,18.650017498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2020-05-06,1021,53.881444085,60,4.13457150298381,3.74944647,NA,NA,2.381329164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77194418,NA,NA,NA,NA,3.451245163,NA,3.843461426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.613644105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.60324307,NA,0.721649472,NA,NA,NA,NA,NA,18.745481035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2020-05-07,1021,56.09622431,62,4.17030702221948,3.862129462,NA,NA,2.71434174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81132077,NA,NA,NA,NA,4.05870024,NA,4.354188438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.634778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.856942688,NA,NA,NA,NA,NA,NA,NA,18.803822972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2020-05-08,1021,58.309584788,62,4.19853957340417,4.522388094,NA,NA,2.251660772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81750194,NA,NA,NA,NA,4.522736468,NA,4.708895058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.677015495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.730418656,NA,NA,NA,NA,NA,NA,NA,20.078968305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2020-05-09,1021,71.426338755,63,4.14941563400089,5.638567936,NA,NA,3.023027524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94902913,NA,NA,NA,NA,5.419278117,NA,6.294327693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.671300041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.340874634,NA,NA,NA,NA,NA,NA,NA,23.08993368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2020-05-10,1021,59.6716653297,64,4.05284333461958,5.64132835,NA,NA,2.94663123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3601485,NA,NA,NA,NA,3.855932115,NA,6.109220058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9369883567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77885502,NA,NA,NA,NA,NA,NA,NA,20.0425617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2020-05-11,1021,59.417581311,66,4.15410687452934,5.51195024,NA,NA,2.72134377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79406928,NA,NA,NA,NA,5.927395236,NA,4.742133416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.548974892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.124665792,NA,NA,NA,NA,NA,NA,NA,19.047048685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2020-05-12,1021,59.727264674,68,4.08452544794823,5.471189532,NA,NA,2.169117675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.970049984,NA,NA,NA,NA,4.933362632,NA,4.589316392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.343235319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81143774,NA,NA,NA,NA,NA,NA,NA,19.4395554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2020-05-13,1021,67.358826754,72,4.18952931432989,6.312598586,NA,NA,2.370255525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.365659712,NA,NA,NA,NA,6.156879372,NA,5.511914896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.96176954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.49363094,NA,NA,NA,NA,NA,NA,NA,20.186118183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2020-05-14,1021,72.884850866,73,4.17740657011308,7.1655132,NA,NA,2.650115565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.741615943,NA,NA,NA,NA,6.830729052,NA,5.902007179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.757051344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.765615742,NA,0.575031523,NA,NA,NA,NA,NA,21.497171318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2020-05-15,1021,80.521689908,74,4.25531984083321,7.128541827,NA,NA,3.118287552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43792911,NA,NA,NA,NA,7.25971867,NA,6.730308572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.82481097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.957796203,NA,0.6845966,NA,NA,NA,NA,NA,23.379700404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020-05-16,1021,92.457191863,76,4.15261924134927,8.793250034,NA,NA,3.160687131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89551502,NA,NA,NA,NA,6.82808491,NA,8.122314018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.659516938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.599079688,NA,NA,NA,NA,NA,NA,NA,25.398744124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2020-05-17,1021,71.1349679424,76,3.99499181576886,7.373771386,1.5969793314,NA,2.855524049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62450053,NA,NA,NA,NA,6.159413689,NA,7.159569846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.488960877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.833142914,NA,NA,NA,NA,NA,NA,NA,20.04310532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2020-05-18,1021,72.4387452641,78,4.16759287959936,7.699782924,NA,NA,3.02202649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88927045,NA,NA,NA,NA,6.767903544,NA,6.301438193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7506360261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.230546637,NA,NA,NA,NA,NA,NA,NA,20.777141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020-05-19,1021,79.625246655,79,4.21461667934592,8.849434383,NA,NA,2.6471751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.394015072,NA,NA,NA,NA,5.971926792,NA,7.258650288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.503491816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.977437319,NA,NA,NA,NA,NA,NA,NA,23.023115885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2020-05-20,1021,86.842166679,82,4.21315771917428,10.305919561,NA,NA,3.12450582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.469537024,NA,NA,NA,NA,7.392378058,NA,8.308503249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.77913715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.401301347,NA,NA,NA,NA,NA,NA,NA,23.06088447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2020-05-21,1021,90.351813131,82,4.21461068281508,9.71086984,NA,NA,3.194941512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.178517344,NA,NA,NA,NA,6.36030894,NA,8.869523103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.463971864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.011932,NA,NA,NA,NA,NA,NA,NA,24.561748528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
