"238",2020-05-03,16053,48.253143356,53,3.62235236290296,NA,NA,NA,NA,NA,2.455660512,NA,NA,NA,11.6328234,NA,NA,NA,NA,0.703614456,NA,NA,0.65791292,2.1976284,NA,NA,4.15983598,NA,0.532710288,NA,NA,NA,NA,25.9129574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2020-05-04,16053,56.5262789983,55,3.98698338543188,NA,NA,NA,NA,NA,2.3252839533,NA,NA,NA,13.712583503,NA,NA,NA,NA,0.644412204,NA,NA,NA,2.87798745,NA,NA,5.5769233,NA,0.595975248,NA,NA,NA,NA,30.79311334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2020-05-05,16053,61.9603006626,59,3.93641748289164,NA,NA,NA,NA,NA,2.2240443806,NA,NA,NA,14.627186366,NA,NA,NA,NA,0.722466948,NA,NA,0.565066068,2.94430695,NA,NA,6.18217041,NA,0.73333337,NA,NA,NA,NA,33.96172617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2020-05-06,16053,64.537724126,62,3.90959545657832,NA,NA,NA,NA,NA,2.341396328,NA,NA,NA,19.025232798,NA,NA,NA,NA,0.759608124,NA,NA,0.575478349,2.73834204,NA,NA,4.77366274,NA,0.707704547,NA,NA,NA,NA,33.6162992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2020-05-07,16053,71.5543435252,63,3.97639334334476,NA,NA,NA,NA,NA,2.2761592542,NA,NA,NA,21.062016534,NA,NA,NA,NA,0.511388676,NA,NA,0.709721263,3.10184048,NA,NA,5.14339621,NA,0.587659908,NA,NA,NA,NA,38.1621612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2020-05-08,16053,70.6346799552,63,4.06087947930078,NA,NA,NA,NA,NA,3.0711489822,NA,NA,NA,18.548184902,NA,NA,NA,NA,0.633356808,NA,NA,NA,3.75568864,NA,NA,4.98924729,NA,0.750907773,NA,NA,NA,NA,38.88614556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2020-05-09,16053,65.339469601,65,3.91448149515075,NA,NA,NA,NA,NA,2.818630712,NA,NA,NA,14.490666502,NA,NA,NA,NA,0.684210527,NA,NA,0.690920824,3.04408352,NA,NA,5.75958183,NA,0.661961366,NA,NA,NA,NA,37.18941432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2020-05-10,16053,68.8242423996,69,3.70024154664164,NA,NA,NA,NA,NA,2.5741013046,NA,NA,NA,21.595270008,NA,NA,NA,NA,0.61269145,NA,NA,0.734642152,3.18618981,NA,NA,4.62765934,NA,0.525450255,NA,NA,NA,NA,34.96823808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2020-05-11,16053,77.7719337772,73,3.97452875176452,NA,NA,NA,NA,NA,2.7245385242,NA,NA,NA,20.71317867,NA,NA,NA,NA,0.694383648,NA,NA,0.87249284,3.9854016,NA,NA,7.13671875,NA,0.760638285,NA,NA,NA,NA,40.88458146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2020-05-12,16053,61.5996891707,79,3.85288564774812,NA,NA,NA,NA,NA,2.3913245967,NA,NA,NA,9.339547311,NA,NA,NA,NA,0.810641622,NA,NA,0.626801157,4,NA,NA,5.0282259,NA,0.759367164,NA,NA,NA,NA,38.64378142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2020-05-13,16053,69.4938011087,79,3.93332580674786,NA,NA,NA,NA,NA,2.9083129767,NA,NA,NA,12.651515025,NA,NA,NA,NA,0.711340238,NA,NA,0.821700065,4.3002546,NA,NA,6.38223938,NA,0.589285704,NA,NA,NA,NA,41.12915312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2020-05-14,16053,68.7135266187,85,4.01054514178776,NA,NA,NA,NA,NA,2.3586735007,NA,NA,NA,8.219143592,NA,NA,NA,NA,0.836350485,NA,NA,0.669230796,4.66666684,NA,NA,4.85213993,NA,0.973609125,NA,NA,NA,NA,46.13771235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2020-05-15,16053,78.1227426404,85,4.00352480062452,NA,NA,NA,NA,NA,3.4166894014,NA,NA,NA,12.487562244,NA,NA,NA,NA,0.805230555,NA,NA,0.813968665,4.815668,NA,NA,5.22426445,NA,1.036251675,NA,NA,NA,NA,49.52310765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2020-05-16,16053,76.4393738758,93,4.04179602071799,NA,NA,NA,NA,NA,3.0900862288,NA,NA,NA,13.954602747,NA,NA,NA,NA,0.886428603,NA,NA,NA,4.788484,NA,NA,5.10000003,NA,0.71377074,NA,NA,NA,NA,47.79435104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111650487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2020-05-17,16053,74.9026109141,93,3.71508410377039,NA,NA,NA,NA,NA,2.7259528391,NA,NA,NA,19.62926817,NA,NA,NA,NA,0.787037015,NA,NA,NA,4.730539,NA,NA,6.0463318,NA,0.68127489,NA,NA,NA,NA,40.3022072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2020-05-18,16053,81.034789488,100,4.04659246833256,NA,NA,NA,NA,NA,2.135612698,NA,NA,NA,16.11032041,NA,NA,NA,NA,1.03724523,NA,NA,NA,5.78125002,NA,NA,4.85130125,NA,0.71585901,NA,NA,NA,NA,50.40320087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2020-05-19,16053,79.728557094,100,4.01328478338577,NA,NA,NA,NA,NA,2.317506168,NA,NA,NA,12.225694668,NA,NA,NA,NA,1.04142861,NA,NA,0.604166628,6.07960184,NA,NA,4.65298504,NA,0.81473217,NA,NA,NA,NA,51.99244197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2020-05-20,16053,88.8787481081,108,4.0515099106113,NA,NA,NA,NA,NA,2.7178137189,NA,NA,NA,15.92223696,NA,NA,NA,NA,0.88341431,NA,NA,0.671107966,6.36224475,NA,NA,6.96456721,NA,1.09352522,NA,NA,NA,NA,54.08129828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1825396932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2020-05-21,16053,80.4653933399,108,4.00736219316774,NA,NA,NA,NA,NA,3.2151144839,NA,NA,NA,8.166666312,NA,NA,NA,NA,1.208852067,NA,NA,0.799871707,6.18902456,NA,NA,3.9160585,NA,1.29548758,NA,NA,NA,NA,55.67431813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2020-05-22,16053,86.5395646039,135,4.16071660133368,NA,NA,NA,NA,NA,3.9998646549,NA,NA,NA,13.75272257,NA,NA,NA,NA,0.926031267,NA,NA,NA,6.99186985,NA,NA,5.7818181,NA,1.301783262,NA,NA,NA,NA,53.7854749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2020-05-23,16053,96.0185267248,135,4.01437418548345,NA,NA,NA,NA,NA,4.1827773888,NA,NA,NA,26.86170245,NA,NA,NA,NA,1.053097332,NA,NA,NA,5.36585385,NA,NA,5.2173915,NA,1.396369104,NA,NA,NA,NA,51.9413351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2020-05-24,16053,86.7189313446,143,3.83590678251203,NA,NA,NA,NA,NA,3.1820399676,NA,NA,NA,17.47404838,NA,NA,NA,NA,1.166046192,NA,NA,0.840579732,6.98893806,NA,NA,4.6153848,NA,1.737743133,NA,NA,NA,NA,50.71415108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2020-05-25,16053,85.2776519786,143,3.91714001701273,NA,NA,NA,NA,NA,3.6126666726,NA,NA,NA,16.870824365,NA,NA,NA,NA,1.310679576,NA,NA,NA,8.12156475,NA,NA,4.7098977,NA,1.762662775,NA,NA,NA,NA,48.88935614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2020-05-26,16053,102.244120234,143,4.10325850132728,NA,NA,NA,NA,NA,3.158288615,NA,NA,NA,17.928994295,NA,NA,NA,NA,1.50536097,NA,NA,0.800134621,9.33802857,NA,NA,7.0656372,NA,1.676426403,NA,NA,NA,NA,60.77124956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2020-05-27,16053,101.7803766952,152,4.01028476052259,NA,NA,NA,NA,NA,3.6177160352,NA,NA,NA,12.110311575,NA,NA,NA,NA,2.79382896,NA,NA,0.715584425,9.3950176,NA,NA,6.44776096,NA,2.33532936,NA,NA,NA,NA,64.36482778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2020-05-28,16053,104.108266802,159,4.09667800035361,NA,NA,NA,NA,NA,2.950389167,NA,NA,NA,11.535836403,NA,NA,NA,NA,2.987465195,NA,NA,0.819098852,11.21052614,NA,NA,7.32042234,NA,2.664692865,NA,NA,NA,NA,64.61983584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2020-05-29,16053,112.5862214232,159,4.16731657597651,NA,NA,NA,NA,NA,3.5906427359,NA,NA,NA,12.112628502,NA,NA,NA,NA,2.85185197,NA,NA,0.892307699,12.45274188,NA,NA,7.21505367,NA,2.88300825,NA,NA,NA,NA,70.49052909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0974576263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2020-05-30,16053,103.0044205516,163,4.04592169747464,NA,NA,NA,NA,NA,3.5157390606,NA,NA,NA,16.264380015,NA,NA,NA,NA,3.271014468,NA,NA,NA,9.25589565,NA,NA,4.09731531,NA,3.164021082,NA,NA,NA,NA,63.08401416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352040806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2020-05-31,16053,87.739737826,167,3.91733491955761,NA,NA,NA,NA,NA,3.03219301,NA,NA,NA,6.410344746,NA,NA,NA,NA,3.73038841,NA,NA,NA,7.88888937,NA,NA,4.98837207,NA,3.0125195,NA,NA,NA,NA,58.67703072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2020-06-01,16053,103.441579477,167,4.07324065203063,NA,NA,NA,NA,NA,2.9707318,NA,NA,NA,11.136415719,NA,NA,NA,NA,3.437004968,NA,NA,0.71201061,10.28484127,NA,NA,4.73118294,NA,2.85306705,NA,NA,NA,NA,67.31632512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2020-06-02,16053,110.0360022882,173,4.07665840493141,NA,NA,NA,NA,NA,3.4752008392,NA,NA,NA,11.682028332,NA,NA,NA,NA,3.884393016,NA,NA,0.612541277,10.55211962,NA,NA,5.90526321,NA,3.614613244,NA,NA,NA,NA,70.30984275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2020-06-03,16053,115.8720126343,173,4.02121879659105,NA,NA,NA,NA,NA,3.0419928836,NA,NA,NA,15.169159629,NA,NA,NA,NA,4.69849926,NA,NA,0.694148901,12.32442365,NA,NA,6.93385209,NA,3.61187547,NA,NA,NA,NA,69.30379845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0942623007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2020-06-04,16053,119.9719565129,178,4.09707016703067,NA,NA,NA,NA,NA,3.7808256519,NA,NA,NA,13.424176143,NA,NA,NA,NA,5.549005968,NA,NA,0.89694657,11.104651,NA,NA,8.14644336,NA,3.21739132,NA,NA,NA,NA,73.8525165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2020-06-05,16053,129.5169135508,192,4.15986284315824,NA,NA,NA,NA,NA,3.7411395938,NA,NA,NA,20.730976506,NA,NA,NA,NA,6.05940588,NA,NA,0.79287033,12.8167424,NA,NA,9.2065215,NA,4.088483241,NA,NA,NA,NA,72.0807741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2020-06-06,16053,120.1344666048,192,4.01031892317404,NA,NA,NA,NA,NA,3.4527504288,NA,NA,NA,20.91780801,NA,NA,NA,NA,5.056575918,NA,NA,0.64679772,11.68999944,NA,NA,8.9811323,NA,4.547368368,NA,NA,NA,NA,64.84203442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2020-06-07,16053,89.7289538306,192,3.69167159109432,NA,NA,NA,NA,NA,3.7238568,NA,NA,NA,7.886769724,NA,NA,NA,1.8025979666,4.279307631,NA,NA,0.95827908,9.58090168,NA,NA,4.9849627,NA,2.929210704,NA,NA,NA,NA,53.46920616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113861385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2020-06-08,16053,112.2404915102,196,4.02921477833372,NA,NA,NA,NA,NA,2.6517334482,NA,NA,NA,14.287718566,NA,NA,NA,NA,6.590909344,NA,NA,NA,11.38540287,NA,NA,5.75384618,NA,3.780470382,NA,NA,NA,NA,67.79041072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2020-06-09,16053,123.8195401364,199,4.12579145976614,NA,NA,NA,NA,NA,3.4263040854,NA,NA,NA,9.160854241,NA,NA,NA,NA,7.233644808,NA,NA,0.962987472,11.98566303,NA,NA,5.7667842,NA,5.32934128,NA,NA,NA,NA,79.95396102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2020-06-10,16053,129.2395175654,200,4.13267095504548,NA,NA,NA,NA,NA,3.7316183424,NA,NA,NA,11.89999983,NA,NA,NA,NA,7.287420998,NA,NA,NA,12.71845788,NA,NA,5.94405612,NA,6.186317595,NA,NA,NA,NA,81.4716468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2020-06-11,16053,128.889538106,200,4.0548383449499,NA,NA,NA,NA,NA,3.544667776,NA,NA,NA,17.41728897,NA,NA,NA,NA,6.565394986,NA,NA,0.828464894,12.82671456,NA,NA,7.3969465,NA,4.4476743,NA,NA,NA,NA,75.86238612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2020-06-12,16053,138.8771654567,202,4.19149248033188,NA,NA,NA,NA,NA,4.52796714,NA,NA,NA,18.98655693,NA,NA,NA,NA,7.21739148,NA,NA,0.930232512,13.70183532,NA,NA,6.86046515,NA,5.840609684,NA,NA,NA,NA,80.71784494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0942623007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2020-04-23,16067,11.903731109,10,3.78983327277905,NA,NA,NA,NA,NA,1.442020374,NA,NA,NA,NA,NA,NA,NA,NA,4.2287938,NA,NA,NA,NA,1.571725638,NA,1.621951233,NA,NA,NA,NA,NA,NA,3.039240064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2020-04-25,16067,28.0124334705,10,3.9033747501788,NA,NA,NA,NA,NA,1.7127016165,NA,NA,NA,10.777778155,NA,NA,NA,NA,4.83932658,NA,NA,NA,0.414403776,2.67724864,NA,2.163934476,NA,NA,NA,NA,NA,NA,5.427040227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2020-04-30,16067,15.398401801,11,3.88544341238172,NA,NA,NA,NA,NA,1.37105779,NA,NA,NA,NA,NA,NA,NA,NA,4.83705343,NA,NA,NA,NA,1.613043446,NA,2.76136371,NA,NA,NA,NA,NA,NA,4.815883425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
