"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","36061","10003","15003","24005","24013","24015","24021","24025","24029","24043","25019","26099","26115","26147","26163","27031","27077","27137","34001","34005","34007","34009","34015","34019","34021","34027","34033","34037","34041","36007","36013","36019","36025","36029","36033","36063","36071","36089","36105","36107","39007","39013","39029","39043","39081","39095","39099","39123","39155","42001","42003","42005","42007","42009","42011","42013","42015","42017","42019","42021","42025","42027","42029","42031","42033","42035","42037","42039","42041","42043","42045","42049","42051","42055","42059","42061","42063","42067","42069","42071","42073","42075","42077","42079","42081","42085","42087","42089","42091","42093","42095","42097","42099","42101","42103","42107","42109","42111","42115","42117","42119","42125","42127","42129","42131","42133","50011","54003","54029","54051","54061","54069","54077"
"1",2020-05-23,42089,1050.41198788088,1203,3.43811877249005,633.7689735168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7009180768,NA,NA,35.618792826,NA,NA,NA,NA,1.41527561328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7192972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.9259112,NA,NA,NA,63.736913436,40.6148496,NA,NA,NA,NA,NA,NA,131.860258192,NA,NA,NA,30.81320034,NA,NA,NA,NA,NA,NA,NA,3.23759788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-04-22,42029,664.530081626,883,2.04593012651886,NA,48.491498592,NA,NA,NA,6.116901618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.59328576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.11958553,NA,NA,NA,NA,NA,NA,NA,NA,52.37890625,NA,NA,NA,NA,NA,NA,NA,NA,168.868364544,NA,NA,NA,NA,114.961539332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-04-23,42029,676.06314286,922,1.48942995351749,NA,49.203471866,NA,NA,NA,6.82631928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.996586544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.084551186,NA,NA,NA,NA,NA,NA,NA,NA,52.42364384,NA,NA,NA,NA,NA,NA,NA,NA,165.382102785,NA,NA,NA,NA,119.146467359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-04-24,42029,699.77998785,987,1.58684348033984,NA,50.314077044,NA,NA,NA,7.155508025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.734261404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.422858412,NA,NA,NA,NA,NA,NA,NA,NA,57.668229696,NA,NA,NA,NA,NA,NA,NA,NA,170.168896533,NA,NA,NA,NA,125.316156736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-04-25,42029,754.041374667,1052,3.09471830571925,NA,58.062683448,NA,NA,NA,8.686587987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.978913112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.431025547,NA,NA,NA,NA,NA,NA,NA,NA,60.328204632,NA,NA,NA,NA,NA,NA,NA,NA,191.817572759,NA,NA,NA,NA,113.736387182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-04-26,42029,510.988035439747,1095,0.965291719317813,NA,39.469699688,NA,NA,NA,6.042277651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100490756747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.365298059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.61653688,NA,NA,NA,NA,NA,NA,NA,NA,38.192923695,NA,NA,NA,NA,NA,NA,NA,NA,120.61852476,NA,NA,NA,NA,85.58228395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-04-27,42029,707.2265654502,1133,1.4072409925404,NA,51.525626352,NA,NA,NA,7.745586758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.786103626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.423765379,NA,NA,NA,NA,NA,NA,NA,NA,57.719950473,NA,NA,NA,NA,NA,NA,NA,NA,177.211522395,NA,NA,NA,NA,120.8140104672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-04-28,42029,876.436039527,1171,2.43877153665756,NA,63.56175462,NA,NA,NA,7.343089861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19561575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.46835809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.274967574,NA,NA,NA,NA,NA,NA,NA,NA,68.115445918,NA,NA,NA,NA,NA,NA,NA,NA,215.739219822,NA,NA,NA,NA,167.737587892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-04-30,42029,842.838534302,1264,1.40018588802504,NA,60.77503859,NA,NA,NA,7.658818053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103945491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.919730005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.319676273,NA,NA,NA,NA,NA,NA,NA,NA,66.045834965,NA,NA,NA,NA,NA,NA,NA,NA,207.366628648,NA,NA,NA,NA,155.648862277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"10",2020-05-01,42029,1004.57255840222,1321,3.15196552504572,NA,72.248360378,NA,NA,NA,9.321068568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108625208215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.218096683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.188419832,NA,NA,NA,NA,NA,NA,NA,NA,79.98811965,NA,NA,NA,NA,NA,NA,NA,NA,244.072457592,NA,NA,NA,NA,184.427410491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2020-05-02,42029,1067.81257091033,1352,3.32147227036366,NA,77.22852078,NA,NA,NA,10.670253008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115447139332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.128182188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.796039328,NA,NA,NA,NA,NA,NA,NA,NA,94.463624817,NA,NA,NA,NA,NA,NA,NA,NA,264.575854222,NA,NA,NA,NA,168.834649428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2020-05-03,42029,885.5889955668,1385,2.40099722417596,NA,65.366284896,NA,NA,NA,9.964434707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.143950624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.138938718,NA,NA,NA,NA,NA,NA,NA,NA,73.244635402,NA,NA,NA,NA,NA,NA,NA,NA,223.568824183,NA,NA,NA,NA,128.1619270368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2020-05-04,42029,1084.037520394,1442,2.63946279459416,NA,75.350210868,NA,NA,NA,11.0531974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.10407707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.17061984,NA,NA,NA,NA,NA,NA,NA,NA,84.412719,NA,NA,NA,NA,NA,NA,NA,NA,254.911942362,NA,NA,NA,NA,213.034753854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"14",2020-05-05,42029,1128.526363251,1452,3.01379353620138,NA,80.710012512,NA,NA,NA,10.075741858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.53075173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.102223834,NA,NA,NA,NA,NA,NA,NA,NA,89.49382442,NA,NA,NA,NA,NA,NA,NA,NA,262.623761872,NA,NA,NA,NA,228.990047025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2020-05-06,42029,1111.40839963,1480,1.97725994907606,NA,81.948704838,NA,NA,NA,9.770175536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.136523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.998054855,NA,NA,NA,NA,NA,NA,NA,NA,82.903940265,NA,NA,NA,NA,NA,NA,NA,NA,263.29262652,NA,NA,NA,NA,209.358374616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2020-05-07,42029,1185.777351068,1506,3.16497425349444,NA,88.347691393,NA,NA,NA,10.39427298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.791521181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.541160669,NA,NA,NA,NA,NA,NA,NA,NA,90.560979018,NA,NA,NA,NA,NA,NA,NA,NA,279.408038618,NA,NA,NA,NA,213.733687209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2020-05-08,42029,1224.39767485473,1552,3.04094352953005,NA,90.943621132,NA,NA,NA,11.178118314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268872758727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.496815964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.544019292,NA,NA,NA,NA,NA,NA,NA,NA,95.4658857,NA,NA,NA,NA,NA,NA,NA,NA,287.146000638,NA,NA,NA,NA,219.354341056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2020-05-09,42029,1218.273418303,1591,3.23457458668964,NA,100.309077666,NA,NA,NA,13.590170612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.703157376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.627643842,NA,NA,NA,NA,NA,NA,NA,NA,97.817118386,NA,NA,NA,NA,NA,NA,NA,NA,277.375987011,NA,NA,NA,NA,198.85026341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2020-05-10,42029,1218.860716677,1681,3.30279689275246,NA,98.057004918,NA,NA,NA,15.95491777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.708320392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.318881807,NA,NA,NA,NA,NA,NA,NA,NA,89.044233495,NA,NA,NA,NA,NA,NA,NA,NA,293.582836585,NA,NA,NA,NA,184.19452171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2020-05-11,42029,1303.167311986,1697,2.22814274636053,NA,97.862974605,NA,NA,NA,16.860478852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.941038132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.785136172,NA,NA,NA,NA,NA,NA,NA,NA,99.520910468,NA,NA,NA,NA,NA,NA,NA,NA,296.548734657,NA,NA,NA,NA,228.6480391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"21",2020-05-12,42029,1249.95790861,1740,1.84325147214615,NA,97.2535239,NA,NA,NA,12.882380445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.158765721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.281976003,NA,NA,NA,NA,NA,NA,NA,NA,92.724206032,NA,NA,NA,NA,NA,NA,NA,NA,295.23995472,NA,NA,NA,NA,242.417101789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2020-05-13,42029,1357.959591655,1758,3.23837348922562,NA,104.704812324,NA,NA,NA,13.899941376,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012369573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.750975144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.16759217,NA,NA,NA,NA,NA,NA,NA,NA,102.341255392,NA,NA,NA,NA,NA,NA,NA,NA,322.482943947,NA,NA,NA,NA,239.599701729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2020-05-14,42029,1429.52594032673,1795,3.17581373365971,NA,110.457700904,NA,NA,NA,15.85288513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143343297729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.376642448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.785815664,NA,NA,NA,NA,NA,NA,NA,NA,103.645776091,NA,NA,NA,NA,NA,NA,NA,NA,335.136286312,NA,NA,NA,NA,263.12749048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020-05-15,42029,1542.80724541474,1842,3.52994908920756,NA,127.496701935,NA,NA,NA,19.562749409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287537501742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.96776599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.041019141,NA,NA,NA,NA,NA,NA,NA,NA,117.163869061,NA,NA,NA,NA,NA,NA,NA,NA,351.598485833,NA,NA,NA,NA,278.689116544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2020-05-16,42029,1540.977450741,1880,3.53748189190005,NA,132.822688998,NA,NA,NA,20.722317192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608469669,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.060073755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.467205601,NA,NA,NA,NA,NA,NA,NA,NA,120.451399119,NA,NA,NA,NA,NA,NA,NA,NA,360.710776157,NA,NA,NA,NA,241.13452025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2020-05-17,42029,1229.617067917,1898,3.00784920300248,NA,99.920112538,NA,NA,NA,20.007575214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.457452394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.113900527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.688811754,NA,NA,NA,NA,NA,NA,NA,NA,97.938813453,NA,NA,NA,NA,NA,NA,NA,NA,294.566198212,NA,NA,NA,NA,182.924203825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020-05-18,42029,1464.08393802566,1926,3.20250090543416,NA,120.008116256,NA,NA,NA,20.708509234,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124366326663,NA,NA,NA,NA,NA,NA,NA,NA,163.107267414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.719618001,NA,NA,NA,NA,NA,NA,NA,NA,114.764961822,NA,NA,NA,NA,NA,NA,NA,NA,345.06520412,NA,NA,NA,NA,261.585894852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2020-05-19,42029,1589.02705441776,1969,3.33401336924579,NA,128.36723393,NA,NA,NA,18.006190755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305166245764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.91060013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.753210939,NA,NA,NA,NA,NA,NA,NA,NA,118.58802717,NA,NA,NA,NA,NA,NA,NA,NA,374.782528176,NA,NA,NA,NA,276.314097072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2020-05-20,42029,1651.4060723108,1982,3.35781184316389,NA,139.66399785,NA,NA,NA,20.0265989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153780294682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.30017537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.842704648,NA,NA,NA,NA,NA,NA,NA,NA,121.619947906,NA,NA,NA,NA,NA,NA,NA,NA,391.245555666,NA,NA,NA,NA,287.502169098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05114257812,NA,NA,NA,NA,NA,NA
"30",2020-05-21,42029,1714.122609857,2029,3.50545859946634,NA,152.342511875,NA,NA,NA,20.1439676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017526889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.172795365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.414338672,NA,NA,NA,NA,NA,NA,NA,NA,127.27242999,NA,NA,NA,NA,NA,NA,NA,NA,404.88813657,NA,NA,NA,NA,295.870902896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2020-05-22,42029,1700.901847227,2078,3.42257821979532,NA,148.456225078,NA,NA,NA,18.85204508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.042932495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.455783125,NA,NA,NA,NA,NA,NA,NA,NA,132.377564704,NA,NA,NA,NA,NA,NA,NA,NA,394.393846133,NA,NA,NA,NA,307.323450612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2020-05-23,42029,1559.645134165,2119,3.39098867076598,NA,149.319358238,NA,NA,NA,22.371346704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.276028547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.12917157,NA,NA,NA,NA,NA,NA,NA,NA,133.052596812,NA,NA,NA,NA,NA,NA,NA,NA,364.4375,NA,NA,NA,NA,265.059132294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2020-05-24,42029,1421.03880062419,2142,3.29119962372929,NA,131.743216022,NA,NA,NA,20.886023016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6730769021,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04110206009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.022444682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.077361885,NA,NA,NA,NA,NA,NA,NA,NA,116.5068123,NA,NA,NA,NA,NA,NA,NA,NA,355.516315656,NA,NA,NA,NA,208.572448101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2020-05-25,42029,1424.34616076782,2177,3.33003902003072,NA,134.61681697,NA,NA,NA,23.281695315,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,17.749669356,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.001530149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.834045888,NA,NA,NA,NA,NA,NA,NA,NA,113.207405232,NA,NA,NA,NA,NA,NA,NA,NA,324.776718945,NA,NA,NA,NA,214.82694081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05133810282,NA,NA,NA,NA,NA,NA
