"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","9011","9015","25005","25007","25019","25021","25023","25027","26099","26115","36019","36029","36033","36089","39123","44001","44003","44005","44007","44009","50011"
"152",2020-06-05,44001,502.446531906,224,3.69970980962039,NA,NA,200.097607174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.985070236,18.28134498,270.082509516,NA,NA
"153",2020-06-06,44001,546.426188264,224,3.62237099827254,NA,NA,222.177672192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.659521472,16.022514248,294.566480352,NA,NA
"154",2020-06-07,44001,495.159941394,224,3.49888421508703,NA,NA,210.348978946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.802301376,15.922083848,256.086577224,NA,NA
"155",2020-06-08,44001,543.098919081,231,3.63248610052383,NA,NA,198.738746925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.071875545,18.250325444,312.037971167,NA,NA
"156",2020-06-09,44001,551.99751924,231,3.68228346584527,NA,NA,199.819385888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2820453,19.511127637,315.384960415,NA,NA
"157",2020-06-10,44001,559.815188432,231,3.67745869151192,NA,NA,193.84199276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.45045172,21.171624287,320.963044621,6.388075044,NA
"158",2020-06-11,44001,511.519776727,231,3.60009679882561,NA,NA,176.808689351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.652324725,18.923486377,296.970575928,5.164700346,NA
"159",2020-06-12,44001,603.135699517,231,3.73678954509974,NA,NA,222.296036624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6714886,19.128326111,345.039848182,NA,NA
"160",2020-04-22,44003,536.628967000122,412,3.31568082716631,NA,NA,26.265525276,NA,NA,NA,NA,NA,NA,NA,NA,0.075328880122,NA,NA,NA,3.681818184,NA,5.11514352,456.94233926,44.54881188,NA
"161",2020-04-23,44003,559.442969639738,432,3.39227735919242,NA,NA,31.801114305,NA,NA,NA,NA,NA,NA,NA,NA,0.155822391738,NA,NA,NA,3.76190481,NA,6.348240873,471.6599295,45.71595776,NA
"162",2020-04-24,44003,587.320596009405,466,3.24613613863488,NA,NA,38.428461495,NA,NA,NA,NA,NA,NA,NA,NA,0.081043692405,NA,NA,NA,4.057401798,NA,4.922876384,494.54779296,45.28301968,NA
"163",2020-04-25,44003,680.20243689385,496,3.44884450738622,NA,NA,39.112647567,NA,NA,NA,NA,NA,NA,NA,NA,0.08884521985,NA,NA,NA,4.620572547,NA,5.74870374,580.7260968,49.90557102,NA
"164",2020-04-27,44003,626.521267448,565,2.96550608355352,NA,NA,39.459299733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.86031379,NA,5.813013744,531.670257459,45.61797411,0.100408612
"165",2020-04-28,44003,742.828015075,574,3.3368193740896,NA,NA,49.89336618,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,4.639938695,NA,5.81286153,630.1252776,52.35657107,NA
"166",2020-04-30,44003,799.418700073,622,3.2544472293015,NA,NA,51.56154048,NA,NA,NA,NA,NA,NA,NA,NA,0.103945491,NA,NA,NA,4.846194067,NA,7.043992135,679.1538182,56.7092097,NA
"167",2020-05-01,44003,897.764429845,638,3.53920959406352,NA,NA,59.67315199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.80615848,NA,6.715855345,764.29407483,61.2751892,NA
"168",2020-05-02,44003,955.708350785,675,3.54061888900858,NA,NA,52.833534765,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,4.478134032,NA,7.769207628,822.41004186,68.2174325,NA
"169",2020-05-03,44003,880.225451038,697,3.39860339153492,NA,NA,50.302440972,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,6.007003672,NA,6.929393834,749.36021888,67.62639368,NA
"170",2020-05-04,44003,982.39444732,703,3.46949294031212,NA,NA,63.523452956,NA,NA,NA,NA,NA,NA,NA,NA,0.244672551,NA,NA,NA,6.034605654,NA,7.871341359,832.42271024,72.29766456,NA
"171",2020-05-05,44003,1053.946419286,703,3.57683709233231,NA,NA,71.261727425,NA,NA,NA,NA,NA,NA,NA,NA,0.122904066,NA,NA,NA,7.602035364,NA,8.497787851,895.22861602,71.23334856,NA
"172",2020-05-06,44003,1051.91135130165,703,3.51027703362844,NA,NA,68.60912336,NA,NA,NA,NA,NA,NA,NA,0.02994010565,NA,NA,NA,NA,5.901605402,NA,9.800439334,895.50792596,72.06231714,NA
"173",2020-05-07,44003,1014.8652654,703,3.53839456112094,NA,NA,68.361776539,NA,NA,NA,NA,NA,NA,NA,0.02988505,0,NA,NA,NA,7.325911054,NA,9.009116767,861.59114792,68.54742807,NA
"174",2020-05-08,44003,1042.087258647,703,3.55887966230507,NA,NA,76.13099809,NA,NA,NA,NA,NA,NA,NA,NA,0.134434419,NA,NA,NA,7.40166735,NA,7.625783998,878.3719435,72.42243129,NA
"175",2020-05-09,44003,1059.309129972,703,3.49969163374007,NA,NA,82.566389895,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,7.114989882,NA,7.372078105,890.12230496,72.13336713,NA
"176",2020-05-10,44003,983.603042784,703,3.5109329414761,NA,NA,72.277993875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.416666872,NA,7.698947067,831.03465476,66.17478021,NA
"177",2020-05-11,44003,1217.107344499,859,3.47332470997985,NA,NA,79.08815565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.029411533,NA,9.407672456,1041.7816623,78.80044256,NA
"178",2020-05-12,44003,1199.832306794,850,3.47519652869961,NA,NA,78.46318753,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,8.194541304,NA,9.41598681,1029.74624956,74.01234159,NA
"179",2020-05-13,44003,1328.449674103,883,3.59887079768583,NA,NA,83.734362525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.326234048,NA,10.50015516,1142.81346312,84.07545925,NA
"180",2020-05-14,44003,1424.502015946,883,3.64617947411586,NA,NA,97.542955737,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,8.378223716,NA,12.562319443,1216.6948348,89.32368225,NA
"181",2020-05-15,44003,1470.812465867,883,3.69821051118361,NA,NA,107.976501453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.399999604,NA,13.78280359,1253.73657272,86.9165885,NA
"182",2020-05-18,44003,1381.310486039,883,3.59888019113679,NA,NA,106.968179936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.00299084,NA,11.595530123,1165.19900464,88.5447805,NA
"183",2020-05-19,44003,1429.94368903518,883,3.66180160204708,NA,NA,100.612212,NA,NA,NA,NA,NA,NA,NA,NA,0.152583125176,NA,NA,NA,8.133990424,NA,11.499232386,1218.2680216,91.2776495,NA
"184",2020-05-20,44003,1589.93823455812,958,3.72961409669445,NA,NA,104.82382591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.421052642,NA,14.277826628,1358.41316512,101.95122168,0.05114257812
"185",2020-05-21,44003,1653.775185265,974,3.70756327905223,NA,NA,116.408857032,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,11.165120328,NA,14.175651765,1411.849348,100.17620814,NA
"186",2020-05-22,44003,1832.64688974,985,3.80128462465698,NA,NA,140.249435064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.309859232,NA,16.042661584,1560.2234208,103.82151306,NA
"187",2020-05-24,44003,1514.35703727,1013,3.61402172429087,NA,NA,103.470185806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.437966526,NA,12.924003528,1304.55991529,83.96496612,NA
"188",2020-05-25,44003,1448.995656151,1013,3.45902732900163,NA,NA,93.901927116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.004828393,NA,15.436861752,1241.23400389,87.418035,NA
"189",2020-05-26,44003,1687.354581328,1013,3.70951479108539,NA,NA,131.046114834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.33781868,NA,15.170254284,1430.99408245,99.80631108,NA
"190",2020-05-27,44003,1849.462791982,1032,3.74280695056454,NA,NA,132.685991709,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,12.496127458,NA,16.938691665,1578.0555406,109.28644055,NA
"191",2020-05-28,44003,1854.40911439962,1038,3.73915687909409,NA,NA,140.92848666,NA,NA,NA,NA,NA,NA,NA,NA,0.176534976618,NA,NA,NA,14.28868923,NA,17.050360413,1567.4791068,114.48593632,NA
"192",2020-05-29,44003,1901.599745906,1052,3.75001801549544,NA,NA,153.64840504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.184100544,NA,14.845659792,1612.66263732,108.25894321,NA
"193",2020-05-30,44003,1952.552107355,1052,3.72594828887289,NA,NA,165.472538913,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,11.925465664,NA,18.214428468,1651.13973324,105.79994107,NA
"194",2020-06-01,44003,1901.026187834,1052,3.77071298022198,NA,NA,146.556306842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.211810592,NA,17.85197818,1607.11961724,115.28647498,NA
"195",2020-06-02,44003,1846.006691837,1052,3.76116888495681,NA,NA,139.617869925,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,12.52701408,NA,15.753029912,1570.25346084,107.85531708,NA
"196",2020-06-03,44003,1876.572687804,1052,3.74296276674662,NA,NA,151.616962988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.522388384,NA,16.028193592,1587.23994276,107.16520008,NA
"197",2020-06-04,44003,2013.62390841576,1052,3.81657372323632,NA,NA,160.90897536,NA,NA,NA,NA,NA,NA,NA,0,0.182882809759,NA,NA,NA,12.49402336,NA,15.791877396,1713.64166676,110.60448273,NA
"198",2020-06-06,44003,2015.899804824,1052,3.74535663419296,NA,NA,181.940770816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.142612224,NA,16.136960984,1704.5516178,100.127843,NA
"199",2020-06-07,44003,1733.492465666,1052,3.66548740666626,NA,NA,135.787239146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.95477136,NA,16.15972716,1478.83783752,90.75289048,NA
"200",2020-06-08,44003,2064.330840914,1105,3.77912968480998,NA,NA,161.30813885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.106691751,NA,19.858590633,1762.77764784,108.27977184,NA
"201",2020-06-09,44003,2140.933271002,1105,3.8343486882383,NA,NA,161.39257422,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,16.670102295,NA,21.624246377,1827.97751789,113.26883022,NA
"202",2020-06-10,44003,2157.439691138,1105,3.8224336733504,NA,NA,170.723216781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071850114,NA,16.729804938,NA,21.030007085,1828.86415815,120.02065407,NA
"203",2020-06-11,44003,2059.174240074,1105,3.74473981213535,NA,NA,147.140783811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.194251456,NA,18.395740657,1762.83421391,116.60925024,NA
"204",2020-06-12,44003,2208.489584603,1105,3.88953720917323,NA,NA,176.192370752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.700000236,NA,18.051566455,1896.69847631,104.84717085,NA
"205",2020-04-22,44005,112.119941034,114,2.77085598720604,NA,NA,41.446515636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13636352,7.003255104,NA,46.836105906,9.697700868,NA
"206",2020-04-23,44005,134.8897318598,117,3.09173111375314,NA,NA,51.800684505,NA,NA,NA,11.5420557868,NA,NA,NA,0,NA,0,NA,NA,7.28571454,7.039010592,NA,49.5951417,7.627124736,NA
"207",2020-04-24,44005,148.1130066111,124,2.5950536239862,NA,NA,63.597976956,NA,NA,NA,12.8314247271,NA,NA,NA,NA,NA,NA,NA,NA,7.601208606,6.972707672,NA,48.40528609,8.70440256,NA
"208",2020-04-25,44005,165.14077927,130,3.24941411893264,NA,NA,73.791013569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.071809741,7.875753856,NA,64.78127824,8.620923864,NA
"209",2020-04-26,44005,98.8393202686,135,1.25964501832463,NA,NA,50.332655793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.331402037,5.284996572,NA,29.0939238186,6.796342048,NA
"210",2020-04-27,44005,142.332701536,138,2.42230626260479,NA,NA,61.876376172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77910138,8.491491785,NA,54.757605096,8.428127103,NA
"211",2020-04-28,44005,168.388930628,138,3.18802228647052,NA,NA,71.50492468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.74974462,9.795908682,NA,65.83016208,11.508190566,0
"212",2020-04-30,44005,188.208568776,149,2.83472529751685,NA,NA,78.431640432,NA,NA,NA,NA,NA,NA,NA,NA,0.103945491,NA,NA,NA,11.258081263,9.84696597,NA,76.66449506,11.90344056,NA
"213",2020-05-01,44005,215.2229643918,155,3.29568996448854,NA,NA,92.89169692,NA,NA,NA,14.6658388658,NA,NA,NA,NA,NA,NA,NA,NA,11.468955038,10.93883219,NA,72.13156389,13.126077488,NA
"214",2020-05-02,44005,230.672496803,156,3.34687743670866,NA,NA,107.207403831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.434402816,12.0937185,NA,85.424729256,12.5122424,NA
"215",2020-05-03,44005,214.846437504,158,2.718452107371,NA,NA,103.08691184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.078539496,11.14933746,NA,75.935171564,11.596477144,NA
"216",2020-05-04,44005,216.000915128,161,3.15373498386039,NA,NA,92.610512162,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,13.323155384,12.644788591,NA,84.5403306,12.882128391,NA
"217",2020-05-05,44005,234.761480811,161,3.34772025158482,NA,NA,104.402732175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.655470676,12.597681967,NA,90.019288088,13.086307905,NA
"218",2020-05-06,44005,246.924792727,161,3.2575034467529,NA,NA,108.883565211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.71103072,14.475231871,NA,93.560528406,14.294436519,NA
"219",2020-05-07,44005,246.369841299,161,3.34802805435453,NA,NA,116.051820486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.326923456,13.7066019,NA,89.369815744,13.914679713,NA
"220",2020-05-08,44005,247.508745248,161,3.40524615095894,NA,NA,118.446531402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.48307992,12.204007591,NA,86.789171776,14.585954559,NA
"221",2020-05-09,44005,241.1325022,161,3.2321953361169,NA,NA,124.335263283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.625256492,10.693567099,NA,79.099732724,12.378682602,NA
"222",2020-05-10,44005,265.945107855,161,3.22035829662089,NA,NA,137.42719599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.02713158,11.716667604,NA,90.308198638,12.465914043,NA
"223",2020-05-11,44005,265.243929459,182,3.01434417071339,NA,NA,118.0111275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.529412196,15.254047267,NA,101.637230692,14.812111804,NA
"224",2020-05-12,44005,254.513609009,185,3.13597794252876,NA,NA,113.687247766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.10868468,16.2125328,NA,94.43808392,15.067059843,NA
"225",2020-05-13,44005,323.5801540482,197,3.33361399855056,NA,NA,125.07951016,NA,NA,NA,20.4538337112,NA,NA,NA,NA,NA,NA,NA,NA,17.39980724,17.764975455,NA,125.330193032,17.55183445,NA
"226",2020-05-14,44005,348.578886724,197,3.48516017261958,NA,NA,152.158499079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.13848988,20.052544129,NA,139.434129336,17.7952243,NA
"227",2020-05-15,44005,380.360269886,197,3.57117113705266,NA,NA,171.47950966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.03999924,22.741478687,NA,148.201458824,18.897823475,NA
"228",2020-05-16,44005,476.0027317377,197,3.4981140799794,NA,NA,202.46071767,NA,NA,27.5810424777,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8127574,25.012516718,NA,182.330946872,18.8047506,NA
"229",2020-05-17,44005,338.828472539,197,3.25662590999311,NA,NA,169.4820261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.70969448,18.598272268,NA,116.245592816,16.792886875,NA
"230",2020-05-18,44005,321.967109434,197,3.35412949407957,NA,NA,151.660363616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.376869748,16.268481183,NA,120.610541512,17.050853375,NA
"231",2020-05-19,44005,351.49554655,197,3.39675506616779,NA,NA,161.5154875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.420688896,18.780857242,NA,138.899920112,16.8785928,NA
"232",2020-05-20,44005,397.412786338,206,3.56125328612114,NA,NA,165.30837726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.40000036,23.360649896,NA,164.493585632,20.85017319,NA
"233",2020-05-21,44005,409.38266686,209,3.55290687465624,NA,NA,180.836387992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.14100128,22.862344542,NA,162.177984,21.364949046,NA
"234",2020-05-22,44005,536.7520849962,212,3.62778422944609,NA,NA,217.253850687,NA,NA,NA,31.1666192932,NA,NA,NA,NA,NA,NA,NA,NA,24.44131481,28.0874129,NA,213.63128592,22.171601386,NA
"235",2020-05-23,44005,417.2980801658,226,3.23719207211052,NA,NA,183.247767376,NA,NA,NA,28.2510282908,NA,NA,NA,NA,NA,NA,NA,NA,21.85169982,21.19628214,NA,146.753840409,15.99746213,NA
"236",2020-05-24,44005,514.959031747,228,3.50389493445867,NA,NA,227.846110583,NA,NA,32.802213396,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6576483,26.622273125,NA,187.133477757,18.897308586,NA
"237",2020-05-25,44005,413.504411008,228,3.25354315550241,NA,NA,193.20051642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.21535472,24.15776062,NA,154.5291402,19.401639048,NA
"238",2020-05-26,44005,470.651081418,228,3.46480236229475,NA,NA,205.516105395,NA,NA,NA,32.093410221,NA,NA,NA,NA,NA,NA,NA,NA,23.95098522,25.642723398,NA,162.214102626,21.233754558,NA
"239",2020-05-27,44005,454.732174591,235,3.48283574839181,NA,NA,207.240401896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.77312016,27.569110128,NA,173.837201,22.312341407,NA
"240",2020-05-28,44005,428.060825994,237,3.5009679869369,NA,NA,197.983499238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.00899242,22.711871808,NA,162.553393728,21.8030688,NA
"241",2020-05-29,44005,441.56053388121,244,3.52351274901034,NA,NA,206.522298502,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01254481221,NA,NA,23.63923744,22.622468896,NA,166.646565216,22.117419015,NA
"242",2020-05-30,44005,614.2486353178,244,3.56852524404322,NA,NA,278.931717463,NA,NA,NA,38.1968664528,NA,NA,NA,NA,NA,NA,NA,NA,28.6211184,32.506243492,NA,213.711352488,22.281337022,NA
"243",2020-05-31,44005,593.762641508,244,3.49523175666814,NA,NA,267.195378192,NA,NA,NA,42.097943319,NA,NA,NA,NA,NA,NA,NA,NA,24.60230304,31.705706208,NA,206.701941996,21.459368753,NA
"244",2020-06-01,44005,473.3861193238,244,3.55215149994152,NA,NA,220.262967771,NA,NA,NA,30.1616760498,NA,NA,NA,NA,0,NA,NA,NA,21.645680672,24.594269316,NA,152.896175208,23.825350307,0
"245",2020-06-02,44005,487.028428122702,244,3.51871968814799,NA,NA,221.01452697,NA,NA,NA,30.8179035,NA,NA,NA,NA,0.366557949702,NA,NA,NA,24.3108992,23.54791014,NA,166.59353772,20.377092643,NA
"246",2020-06-03,44005,490.9601255349,244,3.57108955535962,NA,NA,233.410351264,NA,NA,NA,32.2442039229,NA,NA,NA,NA,NA,NA,NA,NA,24.34328512,24.2458385,NA,155.838107088,20.87833964,NA
"247",2020-06-04,44005,612.5376689119,244,3.63060796225607,NA,NA,263.38259304,NA,NA,31.6726081782,40.8913901357,NA,NA,NA,NA,NA,NA,NA,NA,26.27711296,27.220865044,NA,201.133867032,21.959232522,NA
"248",2020-06-05,44005,556.4524958298,244,3.66410690642905,NA,NA,262.469374012,NA,NA,NA,43.1861032628,NA,NA,NA,NA,NA,NA,NA,NA,27.04795072,25.495857512,NA,175.71635586,22.536854463,NA
"249",2020-06-06,44005,682.3451126421,244,3.5435543365332,NA,NA,297.111607296,NA,NA,38.2232412,48.6639040941,NA,NA,NA,NA,NA,NA,NA,NA,28.97130656,31.221764116,NA,215.887480236,22.26580914,NA
"250",2020-06-07,44005,556.9140749884,244,3.43556122502874,NA,NA,275.817810804,NA,NA,NA,42.3346762264,NA,NA,NA,NA,NA,NA,NA,NA,25.32790624,23.858834,NA,169.564116384,20.010731334,NA
"251",2020-06-08,44005,622.8814921786,269,3.61889320967614,NA,NA,273.005836875,NA,NA,NA,38.6263120936,NA,NA,NA,NA,NA,NA,NA,NA,26.4833877,29.33628256,NA,232.055222447,23.374450503,NA
"252",2020-06-09,44005,590.403916963,269,3.66306713015617,NA,NA,282.880405333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.22680376,31.29451494,NA,221.24018451,25.76200842,NA
"253",2020-06-10,44005,579.753104177,269,3.62818991182191,NA,NA,274.164914062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.67130913,29.86486594,NA,220.401559635,24.65045541,NA
"254",2020-06-11,44005,499.765112119,269,3.57916454485623,NA,NA,239.440923834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.90039583,27.184892865,NA,183.56263747,22.67626212,NA
"255",2020-06-12,44005,657.276301379,269,3.75993975602471,NA,NA,310.392222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.99999872,34.028107035,NA,260.311122476,23.544851148,NA
