"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","2110","10001","10003","10005","11001","24001","24003","24005","24009","24011","24013","24015","24017","24019","24021","24025","24027","24029","24031","24033","24035","24037","24039","24041","24043","24045","24047","24510","25007","25019","26099","26115","26163","27031","27137","36019","36029","36033","36063","36089","39043","39095","39123","42001","42009","42029","42055","42071","42111","42133","50011","51001","51013","51059","51099","51107","51131","51133","51193","51510","51610","54003","54027","54031","54037","54057"
"1",2020-05-10,24025,454.658306909,580,3.51704322045742,0,NA,NA,NA,NA,NA,25.120043748,273.476434911,NA,NA,NA,23.76478415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.1504937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1465504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-04-22,24011,42.893565259,41,3.89089077910485,NA,7.724165016,NA,19.983028674,NA,NA,3.74188815,NA,NA,NA,NA,NA,NA,2.674377162,NA,NA,NA,1.45833338,NA,NA,1.910126122,NA,NA,3.29488368,NA,2.106763075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2020-04-23,24011,47.334889281262,50,3.75947692644368,NA,7.763353964,NA,20.39452396,NA,NA,4.367071458,NA,NA,NA,NA,NA,NA,3.13882341,NA,NA,NA,2.960163423,NA,NA,2.206028696,NA,NA,3.75877584,NA,2.6682362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077912330262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2020-04-24,24011,48.809298212,55,3.71785831295552,NA,8.946353427,NA,20.386736596,NA,NA,3.880500209,NA,NA,NA,NA,NA,NA,3.4486803,NA,NA,NA,2.43174919,NA,NA,3.31574052,NA,NA,3.38616586,NA,3.01337211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-04-25,24011,48.113020226,61,3.77415477468779,NA,10.932535746,NA,18.47585736,NA,NA,4.89783872,NA,NA,NA,NA,NA,NA,3.59144892,NA,NA,NA,2.143540608,NA,NA,3.718157142,NA,NA,4.35364173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2020-04-26,24011,43.035320615,63,1.96696715173178,NA,8.225742492,NA,21.836543436,NA,NA,2.510121089,NA,NA,NA,NA,NA,NA,4.235932228,NA,NA,NA,NA,NA,NA,2.13435965,NA,NA,4.09262172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-04-27,24011,59.7292987,68,3.71511146604144,NA,9.143939685,NA,26.94545705,NA,NA,4.426084593,NA,NA,NA,NA,NA,NA,5.02484073,NA,NA,NA,2.168377926,NA,NA,3.170486604,NA,NA,4.68117969,NA,4.168932422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-04-28,24011,66.4472677034,69,3.79518907041141,NA,12.444086835,NA,27.448016952,NA,NA,5.8716477064,NA,NA,NA,NA,NA,NA,5.501814,NA,NA,NA,2.510324397,NA,NA,3.801818358,NA,NA,4.87366572,NA,3.995893735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-04-30,24011,73.5516783664,71,3.6805717419187,NA,10.73644891,NA,32.903546078,NA,NA,6.7525558174,NA,NA,NA,NA,NA,NA,5.40506309,NA,NA,NA,2.471660014,NA,NA,3.334572522,NA,NA,5.57704482,NA,6.370787115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",2020-05-01,24011,81.724112881016,74,3.96684035319888,NA,12.783618628,NA,39.0511802,NA,NA,6.2698777273,NA,NA,NA,NA,NA,NA,5.8878924,NA,NA,NA,3.416666776,NA,NA,3.12609447,NA,NA,5.67605622,NA,5.491622136,NA,NA,NA,NA,NA,0.021104323716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",2020-05-02,24011,81.0660059791,79,3.80718610377755,NA,15.5180433,NA,39.533051488,NA,NA,6.1301346831,NA,NA,NA,NA,NA,NA,6.82462026,NA,NA,NA,2.925693948,NA,NA,3.5827379,NA,NA,6.5517244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2020-05-03,24011,66.2687082363,95,2.9730226837524,NA,13.652110255,NA,30.408614367,NA,NA,3.9584150253,NA,NA,NA,NA,NA,NA,7.13793132,NA,NA,NA,2.373319595,NA,NA,3.072139304,NA,NA,5.66617837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2020-05-04,24011,86.0470066913,98,3.94228304335,NA,13.593613605,NA,38.065876191,NA,NA,6.1099043823,NA,NA,NA,NA,NA,NA,8.34034855,NA,NA,NA,3.408766768,NA,NA,4.056831735,NA,NA,6.74896332,NA,5.72270214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2020-05-05,24011,88.3592511252,99,4.01018124270861,NA,12.51945461,NA,37.378773936,NA,NA,7.4714665542,NA,NA,NA,NA,NA,NA,8.19316826,NA,NA,NA,3.895372272,NA,NA,4.222871163,NA,NA,7.71591392,NA,6.96223041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2020-05-06,24011,92.01347217,101,3.69770166573526,NA,12.153469614,NA,42.91821474,NA,NA,7.837751259,NA,NA,NA,NA,NA,NA,8.46470933,NA,NA,NA,2.840041382,NA,NA,4.198292087,NA,NA,7.00547452,NA,6.595519238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2020-05-07,24011,103.38782457556,105,3.99894926039182,NA,15.558045246,NA,44.75057802,NA,NA,8.9324326654,NA,NA,NA,NA,NA,NA,9.91402215,NA,NA,NA,3.33967644,NA,NA,4.62500004,NA,NA,8.76356562,NA,7.464362928,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02988505,NA,0.01025641616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2020-05-08,24011,113.978246193,107,4.05887451579342,NA,17.537096313,NA,51.95192895,NA,NA,7.9229421,NA,NA,NA,NA,NA,NA,10.428894,NA,NA,NA,3.81715353,NA,NA,5.310546174,NA,NA,9.8527104,NA,7.156974726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2020-05-09,24011,104.8472967325,110,3.84573926258631,NA,17.796101654,NA,49.4984644,NA,NA,8.3678001055,NA,NA,NA,NA,NA,NA,9.02976912,NA,NA,NA,4.077071448,NA,NA,5.315326065,NA,NA,10.76276394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2020-05-10,24011,115.009363061,133,3.57541521739186,NA,18.218914426,NA,57.4046909,NA,NA,8.035029622,NA,NA,NA,NA,NA,NA,9.82703658,NA,NA,NA,NA,NA,NA,4.916953841,NA,NA,9.93654636,NA,6.670191332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2020-05-11,24011,125.0139219848,167,4.00054106135755,NA,17.6423127,NA,55.803387,NA,NA,9.5873976128,NA,NA,NA,NA,NA,NA,12.11940384,NA,NA,NA,4.257056641,NA,NA,6.555319225,NA,NA,9.7267764,NA,9.322268566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2020-05-12,24011,118.7146725067,174,3.86276554583888,NA,17.474946246,NA,49.460827184,NA,NA,9.9069048967,NA,NA,NA,NA,NA,NA,11.620795,NA,NA,NA,5.710976912,NA,NA,6.661649434,NA,NA,9.009585,NA,8.868987834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2020-05-13,24011,120.6523852837,177,4.01098509220713,NA,17.344363636,NA,51.008254323,NA,NA,10.8882872997,NA,NA,NA,NA,NA,NA,11.822376,NA,NA,NA,4.31578928,NA,NA,7.37837051,NA,NA,9.38254786,NA,8.512396375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2020-05-14,24011,131.1178153092,183,4.07461822618811,NA,19.656594546,NA,53.95770849,NA,NA,10.2899166312,NA,NA,NA,NA,NA,NA,12.1182426,NA,NA,NA,3.613953429,NA,NA,7.989883986,NA,NA,11.31671709,NA,12.174798537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2020-05-15,24011,138.1152598166,190,4.15572839763816,NA,21.015369738,NA,58.080161637,NA,NA,11.9556434616,NA,NA,NA,NA,NA,NA,12.45209805,NA,NA,NA,4.120393212,NA,NA,8.192037546,NA,NA,12.41017728,NA,9.889378892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2020-05-16,24011,131.308033666,200,3.98908845010093,NA,22.594658116,NA,55.040455278,NA,NA,10.507218652,NA,NA,NA,NA,NA,NA,12.17432118,NA,NA,NA,NA,NA,NA,8.358569274,NA,NA,12.67145607,NA,9.961355096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2020-05-17,24011,111.0940697006,191,3.60319660164595,NA,21.00366932,NA,54.367235972,NA,NA,6.0693260706,NA,NA,NA,NA,NA,NA,11.96962681,NA,NA,NA,NA,NA,NA,6.745160205,NA,NA,9.57974777,NA,NA,1.359303553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2020-05-18,24011,141.6703573601,200,3.99044566786204,NA,19.977175134,NA,61.976777631,NA,NA,8.8437637701,NA,NA,NA,NA,NA,NA,13.7931036,NA,NA,NA,4.442703174,NA,NA,9.287275627,NA,NA,11.32598284,NA,12.023575584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2020-05-19,24011,146.869250692,208,4.05227665805445,NA,20.671399515,NA,60.376241079,NA,NA,11.131793464,NA,NA,NA,NA,NA,NA,13.9805832,NA,NA,NA,5.69620259,NA,NA,10.855003314,NA,NA,11.66709391,NA,12.49093362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2020-05-20,24011,158.0282714994,210,4.03466049673902,NA,22.354333778,NA,69.981388464,NA,NA,12.6431551344,NA,NA,NA,NA,NA,NA,14.1605844,NA,NA,NA,5.777564788,NA,NA,10.333333664,NA,NA,11.33814184,NA,11.439769431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2020-05-21,24011,151.455334675848,216,4.13334083019137,NA,22.97403852,NA,64.090490549,NA,NA,11.613999195,NA,NA,NA,NA,NA,NA,14.40616016,NA,NA,NA,4.718108823,NA,NA,10.6158923,NA,NA,12.4128447,NA,10.592783556,NA,NA,NA,NA,NA,0.031016872848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2020-05-22,24011,156.7012667888,223,4.09434832991067,NA,24.26326724,NA,65.376512991,NA,NA,10.6546900218,NA,NA,NA,NA,NA,NA,15.10896352,NA,NA,NA,4.608040149,NA,NA,11.501625939,NA,NA,12.94628616,NA,12.241880768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2020-05-23,24011,146.329620466758,231,3.99178774027353,NA,28.39023276,NA,56.967046409,NA,NA,10.7417925252,NA,NA,NA,NA,NA,NA,12.63983212,NA,NA,NA,4.044554472,NA,NA,10.278604,NA,NA,12.61908332,NA,10.614695895,NA,NA,NA,NA,NA,0.033778965558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2020-05-24,24011,121.397789122,240,3.7580348509254,NA,27.637549164,NA,53.665768398,NA,NA,9.074584718,NA,NA,NA,NA,NA,NA,12.5614425,NA,NA,NA,NA,NA,NA,7.495758062,NA,NA,10.96268628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2020-05-25,24011,125.852853401,241,3.68292043390342,NA,24.4838347,NA,51.582316624,NA,NA,9.1700384,NA,NA,NA,NA,NA,NA,12.20224761,NA,NA,NA,NA,NA,NA,7.342842217,NA,NA,10.82824605,NA,10.2433278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2020-05-26,24011,164.8470409665,243,4.0471203874683,NA,25.549015779,NA,71.286098884,NA,NA,11.7620229515,NA,NA,NA,NA,NA,NA,14.65982976,NA,NA,NA,5.514460809,NA,NA,10.273408963,NA,NA,15.14956445,NA,10.65263937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2020-05-27,24011,171.116785496,243,4.15754225498504,NA,26.58362824,NA,68.660637816,NA,NA,14.157544518,NA,NA,NA,NA,NA,NA,15.6029575,NA,NA,NA,6.45322442,NA,NA,11.889402947,NA,NA,16.03330505,NA,11.736085005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2020-05-28,24011,183.3524812323,245,4.15718035350996,NA,27.802243447,NA,78.456703536,NA,NA,14.5557871173,NA,NA,NA,NA,NA,NA,15.35471301,NA,NA,NA,7.40402175,NA,NA,11.75744528,NA,NA,15.4137929,NA,12.607774192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2020-05-29,24011,167.5876201558,248,4.20316738753064,NA,24.803398997,NA,62.680773592,NA,NA,14.4866846608,NA,NA,NA,NA,NA,NA,16.58421031,NA,NA,NA,6.30667755,NA,NA,12.686796356,NA,NA,17.5916826,NA,12.44739609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2020-05-30,24011,158.3953020898,253,4.0725003991104,NA,31.253870252,NA,68.884966695,NA,NA,14.5016445938,NA,NA,NA,NA,NA,NA,15.08589228,NA,NA,NA,NA,NA,NA,11.642512749,NA,NA,17.02641552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2020-05-31,24011,170.6983615099,258,3.90454342427703,NA,27.415914343,NA,76.33570196,NA,NA,8.9033534589,NA,NA,NA,NA,NA,NA,17.02639912,NA,NA,NA,NA,NA,NA,9.770614308,NA,NA,14.92307752,NA,14.233261796,2.090039004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2020-06-01,24011,180.5473530287,259,4.169115955979,NA,25.495054479,NA,69.933036541,NA,NA,15.2895275307,NA,NA,NA,NA,NA,NA,18.01564266,NA,NA,NA,7.1494463,NA,NA,12.464032078,NA,NA,16.71800229,NA,15.48261115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2020-06-02,24011,176.823842033,262,4.18207883925953,NA,24.831099664,NA,65.9075838,NA,NA,16.100465332,NA,NA,NA,NA,NA,NA,17.17206711,NA,NA,NA,7.313974615,NA,NA,13.455946832,NA,NA,17.80392068,NA,14.238784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2020-06-03,24011,175.2705734472,264,4.20931790275273,NA,26.81330084,NA,71.674165068,NA,NA,17.7080052492,NA,NA,NA,NA,NA,NA,18.05966928,NA,NA,NA,7.32978711,NA,NA,14.1412809,NA,NA,19.544365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2020-06-04,24011,185.0889570392,267,4.20335125402397,NA,26.941456275,NA,67.438863552,NA,NA,18.1911907922,NA,NA,NA,NA,NA,NA,18.11622907,NA,NA,NA,6.150254901,NA,NA,12.330009707,NA,NA,18.6445038,NA,17.276448942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2020-06-05,24011,187.8351932292,267,4.24802567432673,NA,31.014802108,NA,67.624861498,NA,NA,18.9474099072,NA,NA,NA,NA,NA,NA,18.56838894,NA,NA,NA,6.138392865,NA,NA,12.819737826,NA,NA,17.35621494,NA,15.365385145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2020-06-06,24011,179.7786556835,269,4.12467323364603,NA,36.578334992,NA,68.520129622,NA,NA,15.0141552225,NA,NA,NA,NA,NA,NA,19.536585,NA,NA,NA,NA,NA,NA,10.480709928,NA,NA,16.25,NA,13.398740919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2020-06-07,24011,166.767629233,271,3.95088788115583,NA,33.349375605,NA,68.4650568,NA,NA,10.526033329,NA,NA,NA,NA,NA,NA,16.15136317,NA,NA,NA,NA,NA,NA,9.786954342,NA,NA,13.97015048,NA,12.801946185,1.716749322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2020-06-08,24011,195.9611330412,271,4.20859013634201,NA,27.746670876,NA,77.815528553,NA,NA,19.8630777202,NA,NA,NA,NA,NA,NA,19.97570472,NA,NA,NA,6.857142768,NA,NA,12.5327169,NA,NA,16.59975824,NA,14.570533264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2020-06-09,24011,185.7055613743,272,4.27086304768623,NA,28.209841926,NA,70.860106044,NA,NA,17.2869230583,NA,NA,NA,NA,NA,NA,18.85225302,NA,NA,NA,NA,NA,NA,14.304348135,NA,NA,17.72964232,NA,18.462446871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2020-06-10,24011,211.020405367,274,4.25152691298967,NA,31.375582656,NA,84.43697856,NA,NA,15.64996356,NA,NA,NA,NA,NA,NA,19.44915345,NA,NA,NA,5.28888904,NA,NA,14.361213278,NA,NA,18.0227268,NA,22.435898023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-06-11,24011,190.393356273,276,4.2437563148136,NA,31.103608176,NA,70.08772023,NA,NA,16.999235937,NA,NA,NA,NA,NA,NA,19.6266239,NA,NA,NA,6.479717735,NA,NA,13.75525966,NA,NA,16.43066918,NA,15.910521455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2020-06-12,24011,198.3189835722,277,4.3271040587218,NA,33.15223508,NA,67.56793616,NA,NA,20.6523860922,NA,NA,NA,NA,NA,NA,21.08108028,NA,NA,NA,6.611436814,NA,NA,14.543660596,NA,NA,18.40189657,NA,16.30835198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2020-04-23,24019,39.2396138678,29,3.68252468391535,NA,2.5349727208,NA,18.91335764,NA,NA,2.025960795,NA,NA,4.9201444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635798592,NA,NA,3.49954992,NA,6.7098298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-04-22,24029,11.9631540532,35,3.27763053084585,NA,2.7551162888,3.9887246574,NA,NA,NA,0.956260242,NA,NA,0.853277855,NA,1.312206576,NA,NA,NA,NA,NA,NA,NA,NA,2.097568434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
