"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","21019","24001","24021","24043","25019","26099","26115","26147","26163","36019","36029","36033","36063","36089","39009","39013","39043","39081","39087","39095","39111","39123","39167","42003","42051","42055","42059","42125","42129","50011","51043","51059","51069","51107","51840","54003","54011","54017","54019","54027","54031","54033","54035","54037","54039","54045","54049","54051","54061","54075","54077","54079","54081","54083","54099","54101","54107"
"178",2020-05-19,54003,123.575752524176,209,3.90329982415836,NA,NA,21.867641595,35.96245488,NA,NA,NA,NA,NA,NA,0.152583125176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.239130429,NA,25.2630092,NA,12.0884745,NA,NA,NA,NA,0.426264795,NA,NA,NA,26.576194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",2020-05-20,54003,157.890317579682,239,3.89805838364497,NA,NA,24.26854608,37.47243325,NA,NA,NA,NA,NA,0,0.307560584682,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,13.135594125,NA,NA,NA,NA,1.280141777,NA,25.16062395,12.754204236,11.81273525,NA,NA,NA,NA,0.460732987,NA,NA,NA,31.23774534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",2020-05-21,54003,157.633758064821,242,3.91894046632463,NA,NA,26.101671596,39.29130993,NA,NA,NA,NA,NA,NA,0.470968315821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.934087729,NA,NA,NA,NA,1.113676697,NA,26.81924828,NA,13.04273508,NA,NA,NA,NA,0.288629737,NA,NA,NA,35.5714307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",2020-05-22,54003,163.289140630104,250,3.91206427968946,NA,NA,27.53667531,42.31803332,NA,NA,NA,NA,NA,NA,0.322852042104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.803837175,NA,NA,NA,NA,1.215789477,NA,27.38515788,NA,13.0509012,NA,NA,NA,NA,0.334975356,NA,NA,NA,35.32091887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",2020-05-23,54003,171.341583559,250,3.88625297235074,NA,NA,28.501834775,47.54182624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.099324286,NA,NA,NA,NA,1.40000007,NA,28.32489828,NA,14.26154882,NA,NA,NA,NA,0.365217408,NA,NA,NA,33.84693368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",2020-05-24,54003,154.357614809,279,3.67441630355477,NA,NA,20.422093234,43.41769459,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.25682584,NA,NA,NA,NA,1.029772359,NA,26.31924589,NA,13.579769702,NA,NA,NA,NA,0.616417914,NA,NA,NA,34.71579528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",2020-05-25,54003,143.933592359,280,3.70222589287756,NA,NA,19.268816736,37.883896698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.035659911,NA,NA,NA,NA,1.20521742,NA,25.000149306,NA,12.583147968,NA,NA,NA,NA,1.39280126,NA,NA,NA,31.56390306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",2020-05-26,54003,178.918418257819,280,3.95111661280841,NA,NA,26.06652524,44.33273144,NA,NA,NA,NA,NA,NA,0.348086564819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.429595503,NA,NA,NA,NA,1.76543202,NA,30.7840344,NA,16.9261012,NA,NA,NA,NA,1.24124124,NA,NA,NA,42.02467065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",2020-05-27,54003,186.237790227,291,3.93569891392809,NA,NA,30.067808166,43.66415102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,16.038430452,NA,NA,NA,NA,1.342175097,NA,31.76569012,NA,17.87666615,NA,NA,NA,NA,0.752331602,NA,NA,NA,44.73053762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",2020-05-28,54003,191.072139506,292,3.91259865264932,NA,NA,29.73296576,44.94506118,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.601510744,NA,NA,NA,0,1.487693664,NA,33.81331905,NA,19.22697386,NA,NA,NA,NA,1.152263308,NA,NA,NA,44.11235194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2020-05-29,54003,205.328145885581,295,3.97897744249734,NA,NA,31.298454367,47.60792944,NA,NA,NA,NA,NA,NA,0.351064490581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.92251916,NA,NA,NA,NA,1.51770655,NA,37.20078222,NA,19.7196375,NA,NA,NA,NA,0.871886148,NA,NA,NA,48.83816601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2020-05-30,54003,224.28975295,301,3.89643110509174,NA,NA,32.824609545,54.56733126,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.514195736,NA,NA,NA,NA,1.658860225,NA,40.5470468,NA,22.64917815,NA,NA,NA,NA,0.978583194,NA,NA,NA,48.54994804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2020-05-31,54003,187.110073441006,302,3.73620073523663,NA,NA,23.284250514,47.6957481,NA,NA,NA,NA,NA,NA,0.191179782446,0.01393286356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.881725607,NA,NA,NA,NA,1.548165096,NA,34.214060895,NA,19.05732521,NA,NA,NA,NA,1.55830388,1.122840693,NA,NA,41.5425408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2020-06-01,54003,207.176167965,308,3.95942266145238,NA,NA,28.074339838,50.35327112,NA,NA,NA,NA,NA,NA,0.368744541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.894530478,NA,NA,NA,NA,1.805653808,NA,38.9853474,NA,19.42120719,NA,NA,NA,NA,1.20380145,NA,NA,NA,50.06927214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",2020-06-02,54003,222.415007622702,312,3.94875418216623,NA,NA,30.83315094,50.68766445,NA,NA,NA,NA,NA,NA,0.366557949702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.281615345,NA,NA,NA,NA,2.062111828,NA,41.96424433,NA,22.80027098,NA,NA,NA,NA,0.90248964,NA,NA,NA,54.51690216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2020-06-03,54003,248.789543271,319,3.96843664446635,NA,NA,32.8192386,53.1465566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.146145945,NA,NA,NA,NA,1.842060106,NA,41.97704566,22.31293392,23.58426252,NA,NA,NA,NA,1.1586639,NA,NA,NA,54.80263602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",2020-06-04,54003,261.5752407232,329,3.97050771060533,NA,NA,36.270336312,57.711795,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.256046544,NA,NA,NA,NA,1.934318532,NA,42.584909,24.0301538352,23.1146748,NA,NA,NA,NA,0.97264431,NA,NA,NA,56.70036239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",2020-06-05,54003,270.184791836,332,4.02409749487702,NA,NA,39.922868472,59.49007065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.92423139,NA,NA,NA,NA,1.81880937,NA,44.54768256,24.807060198,25.31157486,NA,NA,NA,NA,0.876325056,NA,NA,NA,53.48616928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",2020-06-06,54003,267.456952195,335,3.95390434065087,NA,NA,41.14447389,68.69848449,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018260928,NA,NA,NA,NA,NA,NA,NA,NA,24.353934126,NA,NA,NA,NA,1.809523878,NA,47.85317343,NA,28.8716516,NA,NA,NA,NA,0.903755853,NA,NA,NA,53.803694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",2020-06-07,54003,208.313478124392,336,3.82087161425634,NA,NA,28.660856895,59.73469964,NA,NA,0.038436558392,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.970149203,NA,43.153131,NA,25.3058627,NA,NA,NA,NA,1.850340128,NA,NA,NA,47.600002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2020-06-08,54003,247.14419090907,339,3.95911581357428,NA,NA,38.048726672,60.16649055,NA,NA,NA,NA,NA,0,NA,NA,NA,0.07293872907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.346832668,NA,NA,NA,NA,2.50884963,NA,44.64700965,NA,24.82975917,NA,NA,NA,NA,1.99597584,NA,NA,NA,57.527608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2020-06-09,54003,280.5660686508,342,3.99840570006628,NA,NA,39.871847327,58.81148064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.018942019,NA,NA,NA,NA,2.66527191,NA,47.20099265,28.8901114008,29.53896832,NA,NA,NA,NA,1.474812384,NA,NA,NA,54.093642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2020-06-10,54003,281.6132067659,353,3.99613994163344,NA,NA,37.010786784,60.86191308,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.449417216,NA,NA,NA,NA,2.32314411,NA,47.43813786,26.8279905839,30.6451096,NA,NA,NA,NA,1.275455532,NA,NA,NA,55.781252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2020-06-11,54003,259.452271744,361,4.03000469444719,NA,NA,34.78926638,62.9693784,NA,NA,NA,NA,NA,0,NA,NA,NA,0.14418117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.64140297,NA,NA,NA,NA,2.501695008,NA,48.45106816,NA,31.72116025,NA,NA,NA,NA,1.254368936,NA,NA,NA,57.97975047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2020-06-12,54003,275.34200390657,367,4.07068386448764,NA,NA,41.157341599,66.79978769,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14252102164,NA,NA,NA,NA,NA,NA,NA,0.01227079293,NA,NA,NA,23.67685695,NA,NA,NA,NA,2.615867921,NA,51.09488796,NA,33.41153429,NA,NA,NA,NA,1.266897732,NA,NA,NA,55.16403795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2020-04-22,54037,31.458990104,65,3.3829461117914,NA,NA,8.029879396,2.200768616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476821212,NA,1.914702882,5.894944736,0.863024862,12.0788484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2020-04-23,54037,32.181960497,67,3.11768297457524,NA,NA,7.73573763,2.586788272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508970728,NA,2.065132485,5.779387416,0.94763094,12.558313026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2020-04-24,54037,33.893261503,70,3.33304795144723,NA,NA,8.791428468,2.56866456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587138874,NA,2.185495332,6.07252317,0.867049819,12.82096128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2020-04-25,54037,36.366269129,70,3.39213305026513,NA,NA,8.95793489,3.48395203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657247031,NA,2.790270909,7.395408909,NA,13.08145536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2020-04-26,54037,25.9712688694,71,1.42373391719751,NA,NA,6.4464910464,2.32516123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469318206,NA,1.815519867,4.099509063,0.936967647,9.87830181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2020-04-27,54037,36.329134558,72,3.35386026802216,NA,NA,8.912944669,3.195876258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501377408,NA,2.161943975,7.887749408,NA,13.66924284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2020-04-28,54037,38.944402594,76,3.11774117830657,NA,NA,9.542288928,3.554545488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46622891,NA,2.30735616,8.310011892,1.109285136,13.65468608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2020-04-30,54037,38.695636734,78,3.10856062385911,NA,NA,9.372983722,3.205632536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619607864,NA,2.235429768,8.688448893,1.056292687,13.517241264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2020-05-01,54037,49.221167034,78,3.73097958356713,NA,NA,12.40314501,4.504829552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706512024,NA,2.783187678,10.91650073,1.22896352,16.67802852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2020-05-02,54037,56.416698613,78,3.56491796020252,NA,NA,14.374247349,5.609804793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94594598,NA,3.592200192,12.488569845,1.653238574,17.75269188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2020-05-03,54037,41.519786478,80,2.34460864274023,NA,NA,9.62822803,5.06380911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96899226,NA,2.89424856,8.360883321,NA,14.603625197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2020-05-04,54037,50.611229695,81,3.58657892811812,NA,NA,12.501953904,4.702091625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86098656,NA,2.996878875,11.724203011,NA,17.82511572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2020-05-05,54037,53.994792854,82,3.58175797255612,NA,NA,12.511284195,4.6294788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.031775708,NA,3.063016979,12.879020836,1.827255416,18.05296092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2020-05-06,54037,52.85240489,82,3.48838010557991,NA,NA,13.59377344,3.867677184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.009345824,NA,3.215065928,12.91044305,1.847108984,16.40899048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2020-05-07,54037,62.311405624,82,3.72903622530287,NA,NA,15.435327669,5.744351338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.582267648,NA,3.860478272,14.381818038,2.112156659,19.195006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2020-05-08,54037,62.825596717,86,3.69320960646273,NA,NA,16.792863552,5.51137482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.528957488,NA,3.95744082,13.88988603,2.165157607,18.9799164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2020-05-09,54037,66.458227364,86,3.48120248707615,NA,NA,17.431039885,6.047743018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.587548608,NA,4.99496496,13.694304061,2.902148032,19.8004788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2020-05-10,54037,62.514871533,87,3.47348907073908,NA,NA,16.420153981,7.041623574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.407783392,NA,4.3977573,12.952626366,NA,20.29492692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2020-05-11,54037,62.047067948,87,3.54378859545643,NA,NA,15.047317351,5.527198418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.368905312,NA,3.989512052,16.591010815,NA,19.523124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2020-05-12,54037,65.150540973,87,3.5860648323524,NA,NA,16.53201196,4.9382366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26434624,NA,4.410910243,16.22435535,2.48542108,19.2952595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2020-05-13,54037,73.887744579,90,3.76451817725849,NA,NA,17.785376596,5.849457492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35993064,NA,4.75737642,19.928780985,2.632835736,21.57398671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2020-05-14,54037,74.520961442,94,3.77187804499059,NA,NA,18.053386691,6.946544872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59031976,NA,4.914694496,18.021749655,2.478468828,22.51579714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2020-05-15,54037,82.796928491,96,3.86493755278969,NA,NA,20.707091328,8.307930844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.435856567,NA,5.784206976,18.992499552,2.857425714,24.71191751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2020-05-16,54037,91.416573686,97,3.74262977969699,NA,NA,22.437455222,9.823516895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13928277,NA,7.549139242,20.097462746,3.571113551,25.79860326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2020-05-17,54037,63.409260453,99,3.41962442271779,NA,NA,14.178755758,6.66275379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.840405949,NA,6.02853264,14.332245672,NA,20.366566644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2020-05-18,54037,75.278400112,100,3.70535197917152,NA,NA,19.28617089,6.96989811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.604309544,NA,6.277171692,17.407000066,NA,23.73384981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2020-05-19,54037,85.457293629,100,3.80567150011514,NA,NA,20.200601502,8.42464084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.755434795,NA,6.323427,20.254473132,3.24814937,25.25056699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2020-05-20,54037,94.436469137,114,3.82994518746144,NA,NA,23.47285536,8.284979705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.667553126,NA,6.274231425,22.40992836,3.385142071,28.94177909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2020-05-21,54037,101.009793538,130,3.83240133250831,NA,NA,23.620522772,9.42991453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.653641231,NA,7.851145258,25.462958599,3.726495488,29.26511566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2020-05-22,54037,96.619513915,139,3.76745029693118,NA,NA,22.65281127,8.875692227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1184212,NA,7.22941479,23.561231848,3.98356008,28.1983825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2020-05-23,54037,127.5050127931,139,3.80725697319905,NA,NA,25.033932495,11.335014928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23333341,23.9066831991,8.701803684,26.515217577,NA,29.7790275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2020-05-24,54037,95.252232095,152,3.51701590374531,NA,NA,24.344981886,11.277902952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.857268035,NA,8.61780542,19.080395082,NA,30.07387872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2020-05-25,54037,101.403305755,153,3.58491635434736,NA,NA,25.118280096,10.284027114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21913054,NA,8.280304125,27.34224108,NA,28.1593228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2020-05-26,54037,114.470946154,153,3.83245948758783,NA,NA,25.39239108,9.216429214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.881834196,NA,7.416492908,32.07595127,4.701695086,33.7861524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2020-05-27,54037,124.029490088,166,3.88866530638207,NA,NA,25.625972295,10.001048344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27763043,NA,8.670536164,36.398003415,5.47666646,35.57963298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2020-05-28,54037,116.18342131,167,3.80104725060151,NA,NA,27.99757864,10.45133955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18778492,NA,9.75140712,30.41049704,NA,35.38481404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
