"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","10001","10003","10005","24011","24015","24019","24029","24035","24039","24041","24045","24047","26115","27137","34015","34033","36019","36029","36033","36063","36089","39043","39095","39123","42029","42045","42101","50011","51001","51131"
"107",2020-04-26,10001,199.413565832747,603,1.51952629700324,NA,53.874703992,136.87398603,4.255294869,NA,NA,3.030303185,1.25962205,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100490756747,0.01916495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",2020-04-27,10001,278.052915554,629,3.56115257916042,NA,74.277202788,187.984198,4.905739912,NA,NA,3.45585207,1.937519631,NA,NA,5.492403153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",2020-04-28,10001,335.993778627,705,3.64746853969945,NA,82.292191254,240.52205487,6.192758694,NA,NA,4.88495574,2.101818069,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",2020-04-30,10001,333.298584256,733,3.49830727067684,NA,85.987996038,234.14237418,6.414558687,NA,NA,4.868421224,1.781288636,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103945491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",2020-05-01,10001,362.299374189,746,3.74051311983025,NA,95.063626429,253.3001696,6.28404115,NA,NA,5.69444408,1.95709293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",2020-05-02,10001,377.96440417,764,3.70247724662748,NA,106.217084064,255.15142632,8.52074171,NA,NA,5.987466504,2.087685572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",2020-05-03,10001,303.581449710888,791,2.80089792081382,NA,78.27913056,210.885723798,6.789333555,NA,NA,5.889348335,1.616915404,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120998058888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",2020-05-04,10001,394.228720015,803,3.72843460136143,NA,96.677222448,281.48712477,7.553652722,NA,NA,6.09989776,2.410822315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",2020-05-05,10001,401.096307842,815,3.74418942334841,NA,105.221346936,279.8245152,7.701700446,NA,NA,5.84305832,2.50568694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2020-05-06,10001,439.957651391,858,3.60910613752724,NA,106.293299112,307.15521984,7.753002501,NA,NA,6.390092658,2.369702668,NA,NA,9.996334612,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2020-05-07,10001,474.1836223,911,3.77376786091305,NA,111.82294071,343.6935232,9.31240674,NA,NA,6.33682206,2.62499994,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39292965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2020-05-08,10001,490.30438997,927,3.77206501567175,NA,119.21221494,351.4800975,9.979003933,NA,NA,6.87087666,2.762196937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",2020-05-09,10001,462.945812993,947,3.67086801024582,NA,115.855131608,327.487459,10.77777789,NA,NA,5.938342676,2.887101819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2020-05-10,10001,431.785534861,947,3.54028981807915,NA,105.842243452,306.630833,11.666666767,NA,NA,5.5443548,2.101436842,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2020-05-11,10001,516.681208689,1005,3.67878100737625,NA,127.03461633,361.58571,16.21443414,NA,NA,7.891129215,3.955319004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2020-05-12,10001,497.113452309,1017,3.58822086974829,NA,121.61703762,349.98911944,13.710730722,NA,NA,7.758308171,4.038256356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2020-05-13,10001,538.659651292,1039,3.72942266447037,NA,129.968174826,382.15708011,14.308383171,NA,NA,8.10526288,4.120750305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2020-05-14,10001,563.510623641271,1069,3.7408729661629,NA,138.32362164,397.73773492,15.992056155,NA,NA,7.021395687,4.149132902,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286682337271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2020-05-15,10001,590.325505117742,1098,3.87002399339947,NA,154.317050565,405.82283034,17.21506856,NA,NA,8.432432658,4.250585493,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287537501742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2020-05-16,10001,582.71032954,1124,3.73967763172991,NA,153.051117278,396.24145812,19.7169348,NA,NA,8.733746312,4.96707303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2020-05-17,10001,479.084551832,1145,3.18524389385598,NA,114.017194262,333.166691956,17.844968796,NA,NA,6.717099495,3.721467505,NA,NA,NA,3.617129818,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2020-05-18,10001,602.581143347,1167,3.7156994593259,NA,135.6565544,436.58518971,17.6772862,NA,NA,8.144955504,4.517157533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",2020-05-19,10001,635.453666056,1185,3.75346586994276,NA,146.39760918,457.35783786,17.813333408,NA,NA,8.98734213,4.897543478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",2020-05-20,10001,654.400862488,1198,3.76649204526493,NA,157.89599527,460.01101872,19.77205209,NA,NA,11.555129576,5.166666832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",2020-05-21,10001,651.249218223821,1226,3.83584422998751,NA,173.211352067,440.76269286,20.204435232,NA,NA,10.702051689,5.89771806,NA,NA,NA,NA,0,NA,NA,NA,NA,0.470968315821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",2020-05-22,10001,595.2512747849,1240,3.81082430373519,NA,172.30215831,387.900618601,20.253841869,NA,NA,8.777219818,5.978048856,NA,NA,NA,NA,NA,NA,NA,NA,0.0393873309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",2020-05-23,10001,549.343429689,1240,3.77303589012433,NA,163.515668178,346.981097283,26.58510624,NA,NA,7.242574052,5.018983936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",2020-05-24,10001,506.54324604009,1284,3.46630912222499,NA,150.723174998,321.739061556,22.19512224,NA,NA,7.04892063,4.795864556,NA,NA,NA,NA,NA,NA,NA,NA,0.04110206009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",2020-05-25,10001,544.761037759,1300,3.46725538125417,NA,139.99582812,366.05115056,23.166079933,NA,NA,7.492250871,4.368990871,NA,NA,NA,3.686737404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2020-05-26,10001,699.550023503,1311,3.79178497381432,NA,187.064169802,472.12433268,22.844130138,NA,NA,11.028921618,6.488469265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",2020-05-27,10001,733.391783239,1313,3.84885864254729,NA,203.148446979,486.62101656,25.5975714,NA,NA,11.85286057,6.17188773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA
"138",2020-05-28,10001,705.517896697886,1331,3.82430701910578,NA,203.24164302,461.1154626,24.404296875,NA,NA,10.28336355,6.04775976,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.353069953236,NA,NA,NA,0.02219433459,NA,NA,NA,NA,NA,0.05010660506,NA,NA
"139",2020-05-29,10001,704.915715728,1339,3.90825892110779,NA,201.89630232,455.95634152,25.54307,NA,NA,14.0972793,7.422722588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2020-05-30,10001,701.308540886,1369,3.82076420567421,NA,209.676097435,443.31654294,26.28099485,NA,NA,13.860375164,8.174530497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2020-05-31,10001,657.75793459,1373,3.63136332683331,NA,178.039243824,433.5442216,25.84971144,NA,NA,14.043648234,6.281109492,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2020-06-01,10001,772.665961725599,1377,3.82477839242947,NA,211.17545748,513.99347839,27.21695025,NA,NA,12.86900334,7.226702789,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184369476599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2020-06-02,10001,779.222323982,1384,3.86965116251797,NA,224.254034073,488.54367348,24.88413775,NA,NA,12.940109125,7.589482029,NA,NA,21.010887525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2020-06-03,10001,782.355502454,1385,3.900443491944,NA,218.76959145,519.00026915,25.344000264,NA,NA,12.54521289,6.6964287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2020-06-04,10001,767.077481395759,1385,3.90652444766931,NA,219.343754728,502.43302915,27.51526848,NA,NA,10.660441281,6.759222143,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365765613759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2020-06-05,10001,728.548685494,1394,3.93906802075954,NA,229.61126452,447.4005033,30.80295429,NA,NA,13.013392425,7.720570959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2020-06-06,10001,748.267923061,1424,3.89565250810787,NA,249.443924307,446.3596965,32.92580175,NA,NA,11.928744064,7.60975644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2020-06-07,10001,704.567616872,1435,3.73987555787999,NA,196.470928896,452.973654,30.9941345,NA,NA,12.336448152,6.895354156,NA,NA,NA,4.825973133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071124035,NA,NA,NA,NA,NA,NA,NA
"149",2020-06-08,10001,808.648732903,1437,3.87963476837906,NA,221.323299008,533.48024632,26.927558635,NA,NA,19.00000032,7.91762862,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2020-06-09,10001,786.806085871,1446,3.91150039345017,NA,236.79000878,499.25387772,26.941470256,NA,NA,15.994642495,7.82608662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2020-06-10,10001,831.947135902,1452,3.9468972343279,NA,252.110156854,526.52100864,29.76527486,NA,NA,14.96,8.590695548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2020-06-11,10001,744.142035771921,1464,3.89176548238512,NA,246.11345654,445.5208161,29.70403632,NA,NA,14.57936553,8.006157092,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194807627921,NA,NA,NA,0.023396562,NA,NA,NA,NA,NA,NA,NA,NA
"153",2020-06-12,10001,749.701635324,1465,3.99708745665745,NA,265.822981566,434.0457048,29.66943676,NA,NA,11.631231698,8.5322805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
