"","local_date","next_area_fip","inflow_cases","next_area_active_cases","next_area_cmi","36061","6073","8031","8069","9001","9003","9005","9007","9009","9011","9013","9015","10003","12005","12009","12011","12015","12031","12057","12071","12073","12095","12101","12103","12105","12111","12115","12117","12127","13063","13067","13179","13245","13271","13299","17031","17043","17063","17197","18003","18021","18039","18059","18063","18065","18087","18091","18097","18127","18151","19153","19169","23001","23005","23007","23011","23013","23017","23019","23023","23025","23027","23031","24003","24015","24017","24021","24025","24027","24033","24043","24510","25001","25003","25005","25007","25009","25011","25013","25015","25017","25021","25023","25025","25027","26037","26049","26067","26081","26103","26115","26123","26147","26155","26157","26161","26163","27031","27163","29023","29099","29189","29510","33001","33003","33005","33009","33011","33013","33015","33017","33019","34003","34005","34007","34011","34013","34015","34017","34019","34021","34023","34027","34029","34031","34033","34035","34037","34039","34041","36001","36003","36007","36009","36011","36013","36015","36017","36019","36021","36023","36025","36027","36029","36031","36033","36035","36037","36039","36043","36045","36049","36051","36053","36055","36057","36059","36063","36065","36067","36069","36071","36075","36077","36079","36083","36087","36089","36091","36093","36095","36099","36101","36103","36107","36111","36113","36115","36117","36119","37001","37021","37039","37045","37065","37081","37119","37127","37171","37179","37181","37183","37195","39007","39013","39017","39023","39035","39041","39043","39047","39055","39057","39085","39089","39093","39095","39097","39103","39113","39117","39119","39123","39133","39139","39143","39151","39153","39155","39169","39171","39173","41051","42003","42011","42015","42017","42025","42027","42029","42033","42035","42037","42041","42043","42045","42049","42055","42069","42071","42073","42075","42077","42079","42085","42089","42091","42093","42095","42097","42099","42101","42103","42107","42109","42111","42115","42117","42119","42125","42127","42131","42133","44003","44007","44009","45019","45021","45023","45035","45051","45053","45057","45079","45091","47009","47093","48367","50001","50003","50007","50011","50015","50021","50023","50025","50027","51001","51015","51023","51033","51041","51059","51069","51081","51107","51121","51155","51165","51171","51179","51183","51191","51197","51540","51590","51595","51630","51700","51710","51740","54003","54037","54061","54069","55009","55025","55027","55029","55039"
"1",2020-05-07,50011,52.792266358128,94,3.8591813291236,2.45236989,NA,NA,NA,NA,0.347108760117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056966986399,NA,NA,NA,0.00729300017,NA,NA,NA,NA,0.026140225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23976611154,0.476171845,0.112737247,0.971817445281,0.488468023637,0.274856209,NA,0.915866588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01073070642,0.01424500035,0.01303040661,0.102051846,NA,0.10146981414,0.14505521,NA,NA,NA,0.121227829636,NA,NA,NA,NA,NA,0.08409749958,NA,NA,NA,NA,NA,NA,NA,NA,0.551690414096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836781595,NA,NA,NA,NA,0,0.119521917,0.051282048,0.04030324301,NA,NA,NA,0.014134272,NA,NA,NA,0.051862334898,0.02455448062,NA,NA,NA,NA,NA,1.673327808,NA,NA,0.21696369459,0.052679816,NA,0.13759023062,0.034495890726,NA,NA,NA,NA,NA,NA,NA,0.11253637,0.136636682,0.015777448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024860036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01209104634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008717048802,NA,NA,NA,NA,NA,NA,0.159522989346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903983663,NA,38.35837235,NA,1.6447369,0.1380632688,0.375000012,0.0466977714,0.082435584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2020-05-09,50011,54.399218233562,94,3.54436607263371,5.478239825058,NA,NA,NA,NA,0.187118844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02382208,NA,NA,NA,0.023651853,NA,0.021320294235,NA,NA,NA,NA,NA,0.008980765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029091714,NA,0.01694504,NA,NA,NA,NA,NA,NA,NA,0.01810368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039701650872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517934318,NA,0.357085526,0.528819149244,NA,0.85876112,0.248067919809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060674184,0.071297644,0.028319424,0.051136488936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096124952,NA,NA,NA,NA,NA,NA,NA,NA,0.01565792748,NA,NA,NA,1.279700712,NA,NA,NA,NA,NA,0.172908359,0.0770725464,0.082474184,0.055224896,NA,NA,NA,NA,NA,NA,0.056618585628,0.05455306935,NA,NA,0.076456172,0.065777949702,0.01659383905,1.15233146281,NA,NA,NA,0.061835904,NA,0.14182790974,0.15435105212,NA,NA,NA,NA,NA,NA,NA,0.05949929998,0.15518613208,NA,NA,NA,NA,NA,NA,NA,NA,0.032839758,NA,NA,NA,NA,NA,0.06979245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022939606802,NA,NA,NA,NA,NA,NA,0.157664012912,NA,NA,NA,NA,NA,NA,NA,NA,0.028372958824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59080962,0.04541701835,39.065156736,NA,1.355013525,0.048048048,0.483221484,0.04992968358,0.088754424,NA,NA,0.00903091826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00896151634,NA
"3",2020-05-22,50011,80.483849997873,94,4.08485628450023,9.195941917398,NA,NA,NA,0.784803153694,0.934325988,NA,NA,0.283004372,0.066192778648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060016514628,NA,NA,NA,NA,NA,NA,NA,0.01546395,NA,NA,0.042107319,0.16147218,0.0267993943,NA,NA,0.01357627919,NA,NA,NA,NA,0.03134392,NA,0.044993036,NA,NA,NA,NA,NA,0.039623692,NA,0.100583797462,NA,0.482787083982,NA,0.840855916863,NA,2.29975567731,0.27726517664,1.861948596,0.255919071,NA,1.63669086,0.304390086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087473967,0.05594989167,0.45766051977,0.12534631494,0.21588219,NA,0.006793485,0.352324816,NA,NA,NA,NA,NA,NA,0.113001925,NA,0.71151421577,NA,NA,NA,NA,NA,NA,NA,NA,0.66136137487,NA,0.054315504,NA,NA,NA,NA,0.05086201082,1.3391685,NA,0.015711236,NA,NA,NA,0.040133772,0.074635249,0.05589471426,NA,NA,NA,0.03876523344,NA,NA,NA,NA,0.026146118,NA,NA,NA,0.1782753,NA,0.566248488,NA,0.027790198,NA,NA,NA,0.06294849593,0.076807994,NA,0.03616234398,0.02451200454,0.078640621,NA,NA,NA,0.0941175422,0.14080747611,NA,NA,0.019759400744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03356903,NA,NA,NA,NA,NA,0,NA,NA,NA,0.014909705518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01233919153,0.015623841346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067612548,0.062011904992,NA,NA,0.17462773869,0.121525594091,NA,NA,0.108785572,0.173471312,0.341410386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03344764878,NA,NA,NA,NA,NA,NA,NA,0.89385652128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23877926,NA,48.15041832,NA,1.893569916,0.216450195,0.770833284,0.2904094963,0.115431859,NA,NA,NA,NA,0.046778563877,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1172985759,NA,NA,NA,NA,NA,0.03003582309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01178204832,NA
"4",2020-06-03,50011,67.716230782503,94,3.9844654149622,4.805649056,NA,NA,NA,NA,0.261174644666,NA,NA,0.307396180558,NA,0.11244534004,0.12746576178,NA,NA,NA,NA,NA,NA,0.0487646,NA,NA,NA,NA,0.018726914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071812194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103214521656,NA,0.02302888,NA,0.01365893067,0.01586277,NA,0.01072647422,NA,NA,NA,NA,NA,NA,0.05569029745,NA,NA,NA,NA,NA,0.13813023,NA,NA,0.474572088,NA,0.645010223,NA,0.808912629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017926975,0.05625000075,0.115027252,0.074866176,0.06102306,NA,0.009693876,NA,NA,NA,NA,1.042949017748,NA,NA,0.11849544945,NA,NA,0.202373859,NA,NA,NA,NA,NA,NA,NA,0.692189184,NA,0.13827250045,NA,NA,NA,NA,NA,1.4729433,0.29530726135,NA,NA,NA,0.36713016,0.1895937344,0.08404384,0.1512800289,NA,0.322720694,0.0789662522,0.03118419274,NA,NA,NA,0.180262458336,0.0678222009,NA,NA,0.114321718,0.215294666,NA,1.196581472,0.019089279,NA,NA,0.139569488,1.158958143226,0.2938422324,0.214582675,NA,0.043552521,0.03037974,NA,NA,NA,0.24005968,0.354128916,0.2465302275,NA,NA,NA,NA,NA,NA,NA,NA,0.066980731,NA,NA,NA,NA,NA,NA,0.09475466308,NA,NA,NA,NA,NA,NA,NA,0.03440584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032855042,NA,NA,0.01443947945,NA,NA,NA,NA,NA,0.124358117382,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09967753209,NA,NA,0.120275975,NA,NA,0.177704628563,0.178127636778,NA,0.127207872,0.14411544,NA,0.1602569,NA,NA,0.47722389,NA,NA,NA,NA,NA,0.00919914217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.278978346,0.148701798,43.87076364,NA,1.375921316,0.2228335326,0.633333384,NA,0.24466191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2020-06-04,50011,74.41375480956,94,4.06080008988679,3.584466945,NA,NA,NA,NA,0.77884375126,NA,NA,NA,NA,0.32975688001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19923983668,0.10125947643,NA,NA,NA,0.02531644896,0.03144555302,NA,NA,NA,NA,NA,0.049794836,NA,NA,NA,NA,NA,NA,NA,0.127213419966,NA,1.129185792,NA,0.919843716966,NA,0.96438408741,NA,1.202840619204,0.280292191229,0.670353582703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220270758,NA,NA,NA,NA,NA,NA,0.04243091136,0.01535999952,0.0342359039,0.087596325,0.69715266452,0.33508022636,0.237171142,NA,0.00925474819,NA,NA,NA,NA,NA,NA,0.810603684,NA,NA,NA,NA,NA,0.701876343357,NA,NA,NA,NA,NA,0.54759069,NA,0.13694849348,NA,NA,NA,NA,NA,1.361170878,0.137027472,0.018670293,NA,NA,NA,0.1980455804,0.10861865,NA,NA,NA,0.0371496389,NA,0.0204499,NA,NA,0.090408058149,0.03362572308,NA,NA,0.222736443,0.10839446,NA,1.742612384,0.01822436509,0.03286610068,NA,0.06722325367,NA,0.07203084795,0.08382164221,0.09531916128,NA,0.02945508,NA,NA,NA,NA,0.275428788,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06821808,NA,NA,NA,NA,NA,NA,0.046181286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100791370784,NA,NA,NA,NA,NA,0.236896395003,NA,NA,0.130113085774,NA,NA,NA,NA,0.176430291617,NA,0.121712666693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03819920899,NA,0.471036228948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00724752,0.01114430957,NA,0.742857154,0.04761907072,49.49408588,NA,2.120710032,0.293855749,0.649942994,0.2339532,0.19255455,NA,NA,NA,NA,NA,NA,NA,NA,0.120754289727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057189943,NA,0.0291737578
"6",2020-05-13,50011,51.220443736575,94,3.76447142540256,NA,0.042760542,NA,NA,NA,0.791397635,NA,0.08651279,0.53481265,NA,0.15120591689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007258745,NA,NA,0.00919305036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393984190999,0.12758625677,0.259159190828,NA,0.691834795162,NA,NA,0.796548368838,0.516903336744,NA,0.056886550443,NA,NA,NA,NA,NA,0.02756929431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01191078653,NA,0.01443922843,0.108423918,0.154551265552,0.147283995,0.10315284,NA,0.0131313143,0.354314184741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58425168968,NA,NA,NA,NA,NA,NA,NA,1.228215666,NA,NA,NA,NA,NA,0.097934208,0.0742821426,NA,NA,NA,0.02999996919,0.014997808,NA,NA,NA,NA,NA,NA,NA,0.077317734,NA,NA,1.13589556795,NA,NA,NA,NA,NA,0.212781696,0.075425364,0.08467116541,0.04241876947,0.026630422,NA,NA,NA,NA,0.06306551723,0.2282360829,0.016727836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011152392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330104113224,NA,NA,NA,0.024351322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060049024,0.01283593568,NA,NA,NA,NA,NA,NA,NA,0.032048391789,NA,0.41227244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4634147,NA,37.043916465,NA,1.333333352,0.2482369488,0.535556944,0.096709176,0.165025784,NA,NA,NA,NA,NA,NA,NA,NA,0.057764263755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2020-05-14,50011,54.6350534345764,94,3.85276644283071,NA,0.0442013670764,NA,NA,NA,0.598188377064,NA,NA,NA,NA,0.14674992783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111924675,NA,NA,NA,NA,NA,0.0151464609,NA,NA,NA,0.05698549531,NA,NA,NA,NA,NA,NA,NA,0.032159808,NA,NA,NA,NA,NA,0.78298867245,NA,0.258751824513,NA,0.679925908946,0.249506932562,NA,NA,0.26028471,NA,NA,NA,NA,NA,NA,NA,0.030295648902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01209280849,NA,0.01384419443,0.075090628,0.15363549314,0.288638454,0.20056926687,NA,0.00658894587,NA,NA,NA,NA,NA,NA,NA,0.090678536,NA,0.342765837,NA,NA,NA,NA,NA,NA,NA,NA,0.34297224,NA,0.090769595,NA,NA,NA,NA,NA,1.629446126,0.12178448397,NA,NA,0.29088529344,NA,0.04747776,0.031403947,0.10988178912,NA,NA,0.02943263083,0.02963915769,NA,NA,0.077596968,NA,0.02715654732,NA,NA,0.15485175,NA,0.01960788,1.13647892,0.0133452,0.032044761,NA,0.119814404,NA,0.14045357376,0.07385080004,0.16957224769,0.082456142,0.026587106,NA,NA,NA,NA,0.18678014,0.220363618,NA,NA,NA,NA,NA,NA,NA,NA,0.035249293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025829538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026645254812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02904484088,NA,NA,0.02136271876,NA,0.109057606,NA,0.01131744,0.10916908137,NA,0.329643535,NA,NA,0.117590856996,NA,NA,NA,NA,NA,0.10773818967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098296443,0.406513656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61676654,0.04534976118,39.186187905,NA,1.8387096,0.2019635424,0.380520284,0.092673752,0.104214915,NA,NA,NA,NA,NA,NA,0.025866732,NA,0.059674896295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",2020-05-12,50011,50.211749177004,94,3.64029807335337,NA,NA,0.137998178027,0.024572960436,0.39273173,0.200449838403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06639732207,NA,NA,NA,0.00748569483,NA,NA,NA,NA,NA,NA,NA,NA,0.087470953615,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.626702974,0.26452272,0.264618369367,NA,0.355951827,NA,NA,NA,0.51593997,0.019859664,0.058756512114,NA,NA,NA,NA,NA,0.028451150338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04725739088,NA,0.119301636,0.16094882782,NA,0.007138937,0.368172538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722815247049,NA,NA,NA,NA,NA,0.120834865746,NA,0.047849604,NA,NA,NA,NA,NA,1.087017231,NA,NA,NA,NA,0.143747326827,0.101992032,0.01117685383,NA,NA,NA,0.06072401166,0.015395064,NA,NA,NA,0.059276788266,0.02787160134,NA,NA,NA,0.067628185458,NA,1.17072518337,NA,NA,NA,0.063001044,NA,0.14760442373,0.039465757188,0.088395391,NA,NA,NA,NA,NA,NA,0.334240842,0.15591604597,0.017326224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169237257719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053363694,NA,NA,0.0707058951,0.222951309,NA,NA,0.11000678408,NA,0.170711035013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032644775558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82018926,NA,36.940047265,NA,1.453104325,0.093339792,0.576623392,0.1542857112,0.106805765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",2020-05-29,50011,65.4956646978146,94,3.98066755453471,NA,NA,0.15697542,NA,NA,0.98645896,NA,NA,0.298266852,0.082598541,NA,0.121898496,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019217072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3463237512696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021691323,NA,NA,NA,NA,NA,NA,0.05412516933,0.09262455,NA,NA,NA,0.01205273632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125466768,0.261751334,NA,1.32326224,NA,0.610985322,NA,1.133422792389,0.782370044,NA,0.823604366925,1.2871072207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03425724445,0.082262824,0.208519106208,0.2092870336,0.34364303589,0.035860482,0.00829875582,NA,0.153937278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13175611432,NA,NA,NA,0.141668618,0.26762034,NA,NA,NA,0.02266871112,NA,NA,NA,1.317105244,NA,NA,NA,0.637632248,0.526591314162,0.023715432,0.037634415,NA,0.11473955415,0.09399151281,NA,0.057971008,NA,NA,NA,NA,0.089552248,NA,NA,0.102771258,0.097997054961,0.02969694196,1.160021241,NA,NA,NA,0.06486975,NA,0.067385402,0.20043362262,NA,NA,NA,NA,NA,0.04069768605,0.226192561,0.052924728,0.454199868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043427344,NA,NA,NA,0.197434908,NA,NA,NA,NA,NA,0.01747105058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03356277,NA,NA,NA,NA,NA,NA,NA,NA,0.00862067962,0.02268834653,NA,NA,0.069421782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143142801768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220707496,0.476131212,0.077604979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75880758,0.04412812862,44.55848455,NA,1.806451556,0.2345786406,0.477441462,0.04676255922,0.1804419169,0.4267013837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032275841392,0.04327211783,NA,NA,NA,NA,NA,NA,NA,NA,NA
